id,timecreated,eventname,action,target,userid,courseid,other,timestamp
10395345,2022-12-05 12:07:46,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,,1670242066
10395346,2022-12-05 12:07:46,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '****'},1670242066
10395395,2022-12-05 12:09:37,\core\event\course_viewed,viewed,course,9227,670,,1670242177
10399788,2022-12-05 17:29:55,\core\event\course_viewed,viewed,course,9227,670,,1670261395
10426168,2022-12-07 12:15:22,\core\event\course_viewed,viewed,course,9227,670,,1670415322
10426171,2022-12-07 12:15:37,\mod_folder\event\course_module_viewed,viewed,course_module,9227,670,,1670415337
10426665,2022-12-07 12:49:00,\core\event\course_viewed,viewed,course,9227,670,,1670417340
10426754,2022-12-07 12:53:46,\core\event\course_viewed,viewed,course,9227,670,,1670417626
10426757,2022-12-07 12:53:52,\mod_folder\event\course_module_viewed,viewed,course_module,9227,670,,1670417632
10459695,2022-12-10 13:41:43,\core\event\course_viewed,viewed,course,9227,670,,1670679703
10459696,2022-12-10 13:41:50,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,,1670679710
10459697,2022-12-10 13:41:50,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '****'},1670679710
10459698,2022-12-10 13:42:00,\core\event\course_viewed,viewed,course,9227,670,,1670679720
10459699,2022-12-10 13:42:01,\mod_resource\event\course_module_viewed,viewed,course_module,9227,670,,1670679721
10459731,2022-12-10 13:49:24,\core\event\course_viewed,viewed,course,9227,670,,1670680164
10459732,2022-12-10 13:49:28,\mod_resource\event\course_module_viewed,viewed,course_module,9227,670,,1670680168
10459733,2022-12-10 13:49:34,\core\event\course_viewed,viewed,course,9227,670,,1670680174
10459782,2022-12-10 13:54:45,\mod_assign\event\course_module_viewed,viewed,course_module,9227,670,,1670680485
10459783,2022-12-10 13:54:46,\mod_assign\event\submission_status_viewed,viewed,submission_status,9227,670,{'assignid': '****'},1670680486
10459790,2022-12-10 13:55:20,\core\event\course_viewed,viewed,course,9227,670,,1670680520
10459795,2022-12-10 13:55:52,\mod_resource\event\course_module_viewed,viewed,course_module,9227,670,,1670680552
10459799,2022-12-10 13:56:04,\mod_page\event\course_module_viewed,viewed,course_module,9227,670,,1670680564
10459800,2022-12-10 13:56:08,\core\event\course_viewed,viewed,course,9227,670,,1670680568
10501859,2022-12-14 10:35:55,\core\event\course_viewed,viewed,course,9227,670,,1671014155
10501864,2022-12-14 10:36:49,\mod_folder\event\course_module_viewed,viewed,course_module,9227,670,,1671014209
10501924,2022-12-14 10:43:48,\mod_folder\event\course_module_viewed,viewed,course_module,9227,670,,1671014628
10502049,2022-12-14 10:57:26,\mod_folder\event\course_module_viewed,viewed,course_module,9227,670,,1671015446
10593638,2022-12-21 11:41:46,\core\event\course_viewed,viewed,course,9227,670,,1671622906
