state,action,q_value
0_4_True_0.52_1_0.50_22,Go_to_low_level,-0.5
0_1_False_nan_0_0.23_18,Go_to_low_level,-0.36
0_2_True_0.78_2_0.58_13,Go_to_high_level,0.0
0_2_True_0.83_1_0.53_19,Previous,0.0
0_2_True_0.69_1_0.43_1,Stay,-0.37561
2_1_False_nan_0_0.93_0,Next,2.5543899999999997
2_2_True_0.25_3_1.00_1,Previous,-0.38
2_1_False_nan_0_1.00_0,Stay,0.0
2_1_False_nan_0_1.00_0,Next,1.71
2_1_False_nan_0_1.00_0,Previous,-0.37561
2_2_True_0.25_1_0.40_1,Go_to_high_level,0.0225
2_2_True_0.14_2_0.48_1,Go_to_low_level,-0.16000000000000003
2_2_True_0.38_2_0.90_1,Stay,-0.6000000000000001
0_2_True_0.60_2_0.30_3,Previous,-0.488
0_2_True_0.68_1_0.42_3,Go_to_high_level,0.0
0_2_True_0.60_1_0.15_3,Stay,-0.4
0_1_False_nan_0_0.18_0,Next,2.6716519229329
0_1_False_nan_0_0.18_0,Go_to_high_level,0.1
0_2_True_0.66_2_0.48_1,Go_to_low_level,0.0
0_3_True_0.62_3_0.20_2,Next,0.0
0_1_False_nan_0_0.17_0,Previous,-0.20209989999999994
0_1_False_nan_0_0.17_0,Go_to_low_level,0.0
0_2_True_0.87_1_0.23_3,Go_to_low_level,-0.4
0_2_True_0.75_2_0.15_1,Stay,-0.2
0_3_True_0.73_3_0.17_2,Go_to_low_level,-0.38
2_2_True_0.49_3_0.83_3,Go_to_high_level,0.040000000000000036
2_2_True_0.53_3_0.87_3,Previous,-0.7200000000000001
2_2_True_0.29_2_0.37_3,Go_to_low_level,-0.27999999999999997
2_2_True_0.41_2_1.00_3,Stay,-0.29
2_2_True_0.52_3_1.00_3,Go_to_high_level,0.04999999999999993
2_2_True_0.57_1_1.00_3,Next,-0.07109730000000002
2_2_True_0.44_3_1.00_3,Previous,-0.76
2_1_False_nan_0_0.90_0,Go_to_low_level,0.006479999999999997
2_2_True_0.42_2_0.68_3,Next,0.09000000000000002
2_2_True_0.51_1_0.38_3,Go_to_low_level,-1.2643241
2_2_True_0.34_2_0.60_1,Stay,-0.19
2_2_True_0.55_1_0.75_1,Next,0.029999999999999916
2_2_True_0.58_3_0.38_1,Previous,-0.4
2_2_True_0.38_2_0.40_1,Go_to_high_level,0.16000000000000003
2_2_True_0.54_2_0.48_1,Go_to_low_level,-0.4
2_2_True_0.39_1_0.47_1,Go_to_high_level,0.04999999999999999
2_2_True_0.44_2_0.72_1,Go_to_high_level,0.0
2_2_True_0.35_2_0.60_1,Previous,-0.23999999999999996
2_2_True_0.51_2_0.62_1,Go_to_high_level,0.050000000000000044
2_2_True_0.56_2_0.67_1,Next,0.0
2_2_True_0.42_2_0.67_1,Go_to_low_level,-0.4
2_2_True_0.37_3_0.53_1,Stay,-0.391
2_2_True_0.57_1_1.00_4,Previous,-0.4
2_2_True_0.51_1_0.85_4,Go_to_low_level,-0.39
2_2_True_0.52_2_0.72_1,Go_to_low_level,0.09999999999999998
2_2_True_0.62_1_0.45_3,Go_to_high_level,0.0
2_2_True_0.62_3_0.90_1,Go_to_low_level,0.0
2_2_True_0.41_1_0.78_4,Previous,-0.27999999999999997
2_2_True_0.53_1_1.00_4,Stay,-0.6000000000000001
2_2_True_0.47_3_0.40_1,Go_to_high_level,0.0
2_2_True_0.41_1_0.37_1,Go_to_high_level,0.0
2_1_False_nan_0_0.38_0,Previous,0.0
0_3_True_0.65_2_0.37_2,Go_to_low_level,-0.49000000000000005
0_2_True_0.66_1_0.63_1,Next,0.0
0_2_True_0.60_1_0.22_1,Next,0.08100000000000002
0_2_True_0.48_1_0.48_1,Previous,-0.30000000000000004
0_1_False_nan_0_0.48_0,Next,2.629
0_3_True_0.47_2_0.33_2,Stay,-0.22999999999999998
0_2_True_0.64_3_0.72_1,Go_to_low_level,0.0
0_3_True_0.43_1_0.42_2,Go_to_low_level,-0.4
0_3_True_0.36_2_0.22_2,Go_to_high_level,0.020000000000000018
0_2_True_0.57_1_0.22_1,Go_to_high_level,0.0
0_2_True_0.53_2_0.27_1,Go_to_low_level,-0.5
0_1_False_nan_0_0.42_0,Next,2.4904900000000003
0_2_True_0.56_3_0.42_1,Go_to_low_level,-0.4
0_2_True_0.52_2_0.68_1,Next,0.0
0_2_True_0.46_2_0.75_1,Go_to_low_level,-0.31
0_3_True_0.71_3_0.32_8,Previous,-0.2
0_2_True_0.71_1_0.68_7,Go_to_high_level,0.0
0_1_False_nan_0_0.30_0,Previous,-0.2714851095128248
0_2_True_0.65_1_0.47_3,Stay,0.0
0_1_False_nan_0_0.23_12,Stay,-0.3108051
0_1_False_nan_0_0.27_18,Go_to_low_level,-0.76
0_2_True_0.83_3_0.77_13,Next,0.0
0_2_True_0.75_1_0.20_1,Go_to_low_level,-0.1
0_3_True_0.77_1_0.25_2,Go_to_high_level,0.0
0_3_True_0.67_1_0.40_14,Stay,-0.6000000000000001
0_2_True_0.70_2_0.53_1,Stay,-0.6000000000000001
0_2_True_0.52_1_0.38_1,Go_to_high_level,0.0
0_2_True_0.53_1_0.48_3,Go_to_high_level,0.12
0_3_True_0.55_1_0.27_2,Next,0.40399999999999997
0_3_True_0.51_2_0.18_2,Next,0.09000000000000001
0_3_True_0.57_3_0.12_2,Previous,-0.76
0_3_True_0.45_3_0.18_2,Previous,-0.6160000000000001
0_3_True_0.61_2_0.12_2,Next,0.0
0_3_True_0.39_1_0.25_2,Go_to_high_level,0.22999999999999998
0_2_True_0.62_3_0.23_1,Next,0.0
0_2_True_0.54_1_0.35_1,Previous,-0.2400000000000001
0_2_True_0.70_3_0.17_1,Go_to_low_level,-0.4
0_2_True_0.77_3_0.43_1,Stay,-0.581771
0_3_True_0.47_2_0.12_2,Go_to_low_level,-0.91751
0_3_True_0.53_1_0.28_2,Next,0.32299999999999984
2_2_True_0.36_3_1.00_3,Go_to_low_level,-0.742
2_2_True_0.33_1_0.75_3,Previous,-0.4
2_1_False_nan_0_0.97_0,Go_to_high_level,0.1
2_2_True_0.27_2_1.00_3,Next,0.07399999999999995
2_2_True_0.33_2_0.82_3,Go_to_low_level,-0.4
0_2_True_0.47_1_0.67_3,Next,0.0
0_2_True_0.37_3_1.00_3,Go_to_high_level,0.0
0_2_True_0.56_2_0.98_3,Stay,-0.6000000000000001
2_2_True_0.34_2_0.55_3,Go_to_low_level,-0.18
2_2_True_0.56_1_0.40_3,Next,0.0
2_2_True_0.36_3_0.82_3,Previous,-0.26599999999999996
2_2_True_0.57_1_0.48_3,Previous,-0.4
2_2_True_0.57_2_0.62_3,Next,0.020000000000000018
2_2_True_0.59_3_0.52_3,Go_to_high_level,0.0
2_2_True_0.34_3_0.85_3,Stay,-0.4
0_1_False_nan_0_0.25_6,Next,0.024390000000000005
0_4_True_0.70_3_0.97_11,Next,0.12
0_2_True_0.82_3_0.37_7,Go_to_low_level,0.12
0_2_True_0.94_2_0.48_9,Stay,-0.2
0_3_True_0.71_3_0.13_10,Next,0.0
0_2_True_0.70_2_0.28_3,Go_to_low_level,0.18000000000000005
0_2_True_0.88_3_0.27_7,Previous,0.0
1_2_True_0.71_2_0.67_7,Next,0.0
1_4_True_0.61_1_0.78_11,Go_to_low_level,-0.48
1_3_True_0.63_2_0.35_10,Go_to_low_level,-0.4300000000000001
1_2_True_0.70_3_0.42_3,Go_to_high_level,0.0
1_1_False_nan_0_0.17_0,Go_to_low_level,0.0
1_1_False_nan_0_0.17_0,Next,0.0
1_2_True_0.92_2_0.40_9,Next,0.0
1_4_True_0.52_1_0.93_11,Next,0.0
1_1_False_nan_0_0.33_6,Stay,-0.4
1_3_True_0.81_1_0.47_8,Next,0.08999999999999997
1_2_True_0.90_1_0.35_4,Stay,-0.6000000000000001
1_3_True_0.86_1_0.10_2,Go_to_high_level,0.0
1_2_True_0.85_1_0.30_1,Previous,0.0
0_2_True_0.51_3_0.82_3,Stay,-0.31000000000000005
0_2_True_0.71_3_0.48_3,Go_to_high_level,0.0
0_2_True_0.51_3_0.43_3,Previous,-0.4
0_2_True_0.44_2_0.30_3,Go_to_high_level,0.0
0_1_False_nan_0_0.68_6,Stay,0.0
2_2_True_0.32_3_1.00_1,Go_to_low_level,-0.949325
2_2_True_0.23_3_1.00_1,Next,0.04291859999999997
2_2_True_0.29_2_1.00_1,Go_to_high_level,0.3403500000000001
2_2_True_0.44_3_0.45_1,Go_to_high_level,0.0070956
2_2_True_0.30_2_1.00_1,Go_to_high_level,0.07162863372
1_3_True_0.40_2_0.93_5,Previous,-0.27999999999999997
1_3_True_0.52_2_0.62_5,Stay,-0.4
1_2_True_0.44_2_0.32_3,Go_to_low_level,0.0
1_3_True_0.35_3_0.85_5,Go_to_high_level,0.0
1_3_True_0.33_3_0.92_5,Go_to_high_level,0.02999999999999997
1_3_True_0.36_2_1.00_5,Next,0.07
1_3_True_0.43_2_0.63_5,Go_to_low_level,-0.36000000000000004
1_3_True_0.47_3_1.00_5,Stay,-1.1400000000000001
1_3_True_0.43_3_1.00_5,Next,0.472
1_2_True_0.71_1_0.93_4,Previous,0.0
1_3_True_0.38_1_0.92_5,Previous,-0.09999999999999996
1_2_True_0.68_1_0.43_3,Go_to_low_level,0.0
1_3_True_0.60_1_1.00_5,Go_to_high_level,0.0
1_3_True_0.59_1_0.22_2,Stay,-0.6000000000000001
1_3_True_0.36_2_0.15_2,Stay,-0.6000000000000001
1_3_True_0.36_2_0.30_2,Go_to_high_level,0.36
1_2_True_0.72_3_0.52_1,Go_to_low_level,0.0
1_3_True_0.42_2_0.27_2,Go_to_low_level,-0.5
1_1_False_nan_0_0.15_0,Previous,0.0
1_3_True_0.43_2_0.32_2,Next,0.0
1_3_True_0.38_2_0.22_2,Stay,-0.19000000000000006
1_3_True_0.59_2_0.28_2,Go_to_low_level,-0.4
1_3_True_0.54_1_0.32_2,Stay,-0.6000000000000001
1_3_True_0.47_1_0.32_2,Previous,-0.4
2_2_True_0.35_2_0.95_3,Stay,-0.25
2_2_True_0.50_3_0.82_3,Next,0.0
2_2_True_0.32_2_1.00_3,Go_to_high_level,0.18
2_2_True_0.52_1_1.00_3,Next,0.08100000000000002
2_2_True_0.42_3_0.92_3,Previous,-0.34
2_2_True_0.48_2_0.57_3,Go_to_high_level,0.040000000000000036
2_2_True_0.40_1_0.92_3,Previous,-0.22000000000000008
2_2_True_0.58_1_0.92_1,Stay,0.010000000000000009
2_2_True_0.59_1_0.50_3,Go_to_high_level,0.07000000000000006
2_2_True_0.66_3_1.00_1,Stay,-0.6000000000000001
2_2_True_0.54_2_0.88_1,Go_to_low_level,-0.5
2_1_False_nan_0_0.28_0,Previous,0.0
2_1_False_nan_0_0.28_0,Go_to_high_level,0.0
2_2_True_0.56_2_0.57_3,Previous,-0.4
2_2_True_0.56_1_0.33_1,Go_to_low_level,-0.5
2_1_False_nan_0_0.42_0,Go_to_high_level,0.1
2_2_True_0.43_3_0.75_3,Go_to_high_level,0.15999999999999998
0_2_True_0.68_2_0.18_7,Previous,-0.4
0_2_True_0.68_2_0.27_3,Previous,0.0
0_3_True_0.64_2_0.43_8,Go_to_low_level,-0.5
0_2_True_0.46_1_0.73_1,Next,0.009999999999999953
0_2_True_0.47_3_0.80_1,Next,0.0
0_2_True_0.35_1_0.27_1,Previous,-0.21999999999999995
0_2_True_0.53_3_0.43_1,Go_to_high_level,0.0
0_2_True_0.39_2_0.57_1,Stay,-0.6000000000000001
0_3_True_0.34_2_0.32_2,Go_to_low_level,-0.2
0_2_True_0.64_3_0.33_1,Next,1.0
0_3_True_0.47_3_0.43_2,Stay,-0.6000000000000001
0_3_True_0.32_2_0.37_2,Next,0.0
0_1_False_nan_0_0.37_23,Go_to_low_level,-0.4
0_2_True_0.80_1_0.50_1,Go_to_high_level,0.1
0_3_True_0.60_2_0.18_2,Stay,-0.4
0_2_True_0.84_1_0.47_26,Next,-0.036000000000000004
0_2_True_0.80_1_0.63_4,Go_to_high_level,0.0
0_1_False_nan_0_0.35_18,Stay,-0.4
0_2_True_0.88_1_0.58_24,Previous,-0.4
0_2_True_0.84_1_0.83_13,Go_to_high_level,0.1
0_3_True_0.78_3_0.15_25,Next,0.0
0_2_True_0.90_2_0.18_3,Go_to_low_level,0.0
0_3_True_0.75_3_0.20_14,Stay,-0.6000000000000001
0_2_True_0.68_2_0.48_1,Go_to_low_level,-0.50324
0_3_True_0.42_1_0.15_2,Go_to_low_level,-0.37999999999999995
0_2_True_0.54_3_0.30_1,Next,1.03
0_3_True_0.57_2_0.43_2,Go_to_low_level,-0.5
0_2_True_0.40_2_0.48_1,Go_to_high_level,0.0
0_1_False_nan_0_0.43_0,Go_to_low_level,0.0
0_3_True_0.58_1_0.25_2,Next,0.06500000000000006
0_2_True_0.63_1_0.47_1,Go_to_high_level,0.07999999999999996
0_2_True_0.71_2_0.52_3,Go_to_high_level,0.14000000000000004
0_3_True_0.75_2_0.28_2,Previous,-0.4
0_2_True_0.81_1_0.57_13,Next,0.0
0_3_True_0.57_3_0.20_2,Go_to_low_level,-0.136
0_3_True_0.53_2_0.40_14,Stay,-0.6000000000000001
0_2_True_0.53_2_0.55_1,Previous,-0.32000000000000006
0_2_True_0.61_1_0.60_1,Stay,-0.4
0_2_True_0.29_3_0.25_3,Stay,-0.39
0_2_True_0.30_3_0.88_3,Go_to_high_level,0.16999999999999998
0_2_True_0.47_2_0.63_3,Previous,-0.37
0_2_True_0.50_3_0.53_3,Go_to_low_level,-0.4
2_2_True_0.28_2_0.98_1,Stay,-0.6000000000000001
2_2_True_0.28_3_0.42_1,Stay,-0.391
2_2_True_0.45_2_0.58_1,Stay,-0.6000000000000001
2_2_True_0.18_3_0.50_1,Previous,-0.34800000000000003
2_1_False_nan_0_0.95_0,Go_to_low_level,-0.4
2_2_True_0.35_1_0.62_1,Go_to_low_level,-0.41600000000000004
2_2_True_0.23_2_0.82_1,Go_to_high_level,0.0
0_2_True_0.85_1_0.30_1,Stay,0.10999999999999999
0_2_True_0.96_2_0.13_3,Next,0.0171
0_2_True_0.76_2_0.40_4,Go_to_low_level,-0.5
0_2_True_0.82_2_0.68_13,Go_to_low_level,-0.76
0_2_True_0.82_3_0.55_4,Go_to_high_level,0.1
0_3_True_0.67_1_0.37_14,Next,0.0
0_1_False_nan_0_0.22_12,Go_to_high_level,0.23374
0_3_True_0.80_2_0.80_5,Go_to_low_level,-0.5
0_2_True_0.92_1_0.42_3,Go_to_low_level,0.0
0_3_True_0.60_1_0.23_14,Stay,-0.4
0_1_False_nan_0_0.35_6,Stay,-0.4
0_2_True_0.27_2_1.00_3,Stay,-0.4
0_1_False_nan_0_0.60_0,Stay,-0.4312941876
0_1_False_nan_0_0.92_0,Previous,-0.3829
0_2_True_0.29_2_0.50_3,Go_to_low_level,-0.33
0_2_True_0.36_3_0.90_3,Go_to_high_level,0.0
0_2_True_0.28_2_0.28_3,Stay,-0.33000000000000007
0_2_True_0.35_2_0.78_3,Stay,-0.36
0_2_True_0.39_2_0.35_3,Previous,-0.4
0_2_True_0.83_1_0.37_1,Go_to_high_level,0.15000000000000008
1_3_True_0.43_3_0.27_8,Next,0.0
1_3_True_0.43_2_0.58_8,Stay,-0.6000000000000001
1_3_True_0.40_2_0.38_8,Previous,-0.4
1_1_False_nan_0_0.47_6,Stay,-0.4
1_3_True_0.42_1_0.38_8,Stay,-0.6000000000000001
1_3_True_0.31_1_0.68_8,Go_to_low_level,-0.2
1_2_True_0.61_3_0.77_7,Go_to_low_level,0.0
1_3_True_0.58_3_0.43_8,Previous,-0.4
1_3_True_0.45_3_0.42_8,Go_to_low_level,-0.4
1_3_True_0.43_2_0.42_8,Go_to_high_level,0.0
1_3_True_0.35_1_0.30_8,Go_to_low_level,-0.5
1_2_True_0.66_2_0.67_3,Next,0.0
1_3_True_0.43_1_0.57_8,Previous,-0.4
0_1_False_nan_0_0.50_0,Next,2.683756
0_1_False_nan_0_0.50_0,Go_to_high_level,0.06561000000000002
0_3_True_0.56_3_0.25_2,Stay,-0.3400000000000001
0_2_True_0.62_2_0.45_1,Previous,-0.37
0_2_True_0.65_1_0.37_1,Next,0.0
0_2_True_0.44_3_0.48_1,Go_to_high_level,0.20000000000000007
0_3_True_0.54_1_0.52_2,Go_to_low_level,-0.5
0_2_True_0.67_2_0.33_24,Go_to_high_level,0.0
0_1_False_nan_0_0.13_18,Go_to_high_level,0.24561
0_2_True_0.72_2_0.52_1,Go_to_high_level,0.0
0_2_True_0.90_2_0.47_3,Stay,0.0
0_1_False_nan_0_0.13_6,Go_to_low_level,-1.2380400000000003
0_1_False_nan_0_0.47_23,Go_to_high_level,0.07290000000000002
2_2_True_0.37_2_0.65_1,Go_to_high_level,0.17000000000000004
2_2_True_0.54_1_0.78_1,Go_to_high_level,0.0
2_2_True_0.54_1_0.78_1,Previous,-0.4
2_2_True_0.47_1_0.67_1,Go_to_low_level,-0.5324
2_2_True_0.49_3_0.27_1,Stay,-0.6000000000000001
2_2_True_0.46_2_0.43_1,Previous,-0.3
2_2_True_0.56_1_0.95_1,Go_to_high_level,0.06999999999999995
2_2_True_0.63_3_0.28_1,Previous,-0.4
2_2_True_0.40_1_0.93_1,Stay,-0.17000000000000004
2_2_True_0.63_2_0.58_1,Go_to_high_level,0.0
0_3_True_0.57_2_0.17_2,Go_to_low_level,-0.22999999999999998
0_2_True_0.84_3_0.30_1,Stay,-0.2
0_3_True_0.66_3_0.15_2,Go_to_low_level,-0.536
0_2_True_0.86_2_0.30_1,Previous,0.0
0_2_True_0.70_3_0.18_1,Next,1.0
0_3_True_0.32_3_0.38_2,Go_to_high_level,0.08000000000000002
0_3_True_0.40_2_0.22_2,Next,0.0
0_3_True_0.40_1_0.12_2,Previous,-0.4
0_2_True_0.64_1_0.60_1,Next,1.0
0_3_True_0.46_1_0.42_2,Next,0.02999999999999997
0_3_True_0.49_3_0.42_2,Stay,-0.37
0_3_True_0.52_3_0.13_2,Next,0.10999999999999999
0_2_True_0.63_2_0.53_1,Stay,-0.2
0_3_True_0.43_3_0.37_2,Go_to_low_level,-0.34
0_3_True_0.49_1_0.25_2,Next,0.0
1_3_True_0.24_2_0.48_2,Previous,0.1200000000000001
1_2_True_0.56_2_0.75_1,Next,1.0
1_3_True_0.35_1_0.52_2,Next,0.0
1_2_True_0.33_1_0.33_1,Go_to_high_level,0.27999999999999997
1_3_True_0.51_1_0.37_2,Go_to_high_level,0.0
1_3_True_0.47_1_0.55_2,Stay,-0.6000000000000001
1_3_True_0.29_2_0.43_2,Go_to_high_level,0.32000000000000006
1_2_True_0.61_2_0.82_1,Go_to_low_level,-0.4
0_3_True_0.58_3_0.10_2,Go_to_low_level,-0.5
0_2_True_0.55_1_0.57_1,Go_to_low_level,-0.8500000000000001
0_2_True_0.44_1_0.87_1,Previous,-0.4
0_2_True_0.24_3_0.38_1,Go_to_high_level,0.0729
0_2_True_0.68_2_0.18_4,Next,0.08999999999999997
0_2_True_0.77_2_0.43_3,Go_to_high_level,0.0
0_3_True_0.33_2_0.33_2,Next,0.24999999999999997
0_3_True_0.58_1_0.35_2,Go_to_low_level,-0.5
0_2_True_0.70_2_0.52_1,Stay,-0.2
0_3_True_0.51_1_0.40_2,Stay,-0.25999999999999995
1_3_True_0.50_2_0.32_2,Go_to_low_level,0.09999999999999996
1_2_True_0.70_1_0.58_19,Stay,-0.4
1_1_False_nan_0_0.18_12,Go_to_high_level,0.1
1_3_True_0.78_2_0.47_8,Stay,-0.2
1_2_True_0.70_2_0.58_9,Previous,-0.35
1_2_True_0.75_3_0.38_1,Previous,0.07999999999999996
1_2_True_0.83_2_0.43_7,Stay,-0.6000000000000001
1_3_True_0.56_1_0.27_2,Next,0.1419999999999999
1_3_True_0.64_2_0.13_2,Previous,0.0
1_1_False_nan_0_0.40_23,Go_to_low_level,-0.4
1_2_True_0.79_2_0.58_4,Go_to_high_level,0.1
1_3_True_0.68_2_0.47_5,Next,0.09999999999999998
1_2_True_0.78_1_0.18_3,Go_to_low_level,-0.1
1_1_False_nan_0_0.12_18,Stay,-0.4
0_2_True_0.65_2_0.22_3,Go_to_high_level,0.20999999999999996
0_2_True_0.86_3_0.52_4,Next,0.0
2_2_True_0.37_2_0.58_1,Previous,-0.2
2_2_True_0.49_1_0.57_1,Stay,-0.6000000000000001
2_2_True_0.37_1_0.63_1,Previous,-0.23999999999999996
2_2_True_0.53_3_0.25_1,Go_to_low_level,-0.41
2_2_True_0.47_2_0.32_1,Stay,-0.6000000000000001
2_2_True_0.33_2_0.95_1,Stay,-0.6116000000000001
2_2_True_0.36_1_0.35_1,Next,0.10999999999999999
2_2_True_0.39_3_0.92_4,Next,0.07999999999999996
2_2_True_0.47_1_0.67_3,Go_to_low_level,0.050000000000000044
2_2_True_0.52_3_0.32_4,Next,1.0
2_3_True_0.42_1_1.00_5,Stay,-0.18
2_2_True_0.64_1_0.52_3,Next,1.0
2_2_True_0.47_3_0.82_4,Stay,-0.25999999999999995
2_2_True_0.61_2_0.47_4,Go_to_high_level,0.0
2_2_True_0.41_3_0.38_4,Previous,-0.10999999999999997
2_2_True_0.50_2_0.37_3,Go_to_low_level,-0.33999999999999997
2_2_True_0.56_2_0.30_3,Previous,0.0
0_2_True_0.54_2_0.25_1,Previous,-0.4
0_2_True_0.52_1_0.43_1,Go_to_high_level,0.040000000000000036
0_2_True_0.56_3_0.63_1,Previous,-0.4
0_2_True_0.53_1_0.50_1,Go_to_high_level,0.14999999999999994
0_3_True_0.58_2_0.23_2,Previous,-0.4
0_3_True_0.39_1_0.40_2,Go_to_low_level,-0.33
0_3_True_0.46_1_0.15_2,Go_to_low_level,-0.536
0_3_True_0.48_1_0.38_2,Next,0.0
0_2_True_0.48_1_0.35_1,Go_to_high_level,0.1
0_3_True_0.41_1_0.15_2,Previous,0.10999999999999997
0_2_True_0.72_2_0.28_1,Stay,-0.2
0_3_True_0.43_1_0.13_2,Stay,-0.32
2_2_True_0.36_3_0.53_1,Next,0.0
2_1_False_nan_0_0.87_0,Previous,0.0
2_2_True_0.36_3_0.97_1,Stay,-0.6000000000000001
2_2_True_0.20_2_1.00_1,Previous,-0.812
2_2_True_0.19_2_0.58_1,Next,0.01999999999999999
2_2_True_0.21_2_0.72_1,Go_to_high_level,0.09000000000000001
0_2_True_0.73_2_0.40_1,Stay,-0.2
2_2_True_0.34_1_0.52_1,Go_to_high_level,0.013500000000000005
2_2_True_0.39_1_0.88_1,Next,0.0
2_2_True_0.31_1_1.00_1,Go_to_low_level,-0.39
2_2_True_0.32_3_0.65_1,Go_to_high_level,0.03999999999999998
0_1_False_nan_0_0.22_6,Go_to_high_level,0.25695
0_2_True_0.83_2_0.33_1,Previous,0.0
0_3_True_0.62_2_0.40_8,Next,0.0
0_1_False_nan_0_0.28_12,Stay,-0.8284
0_1_False_nan_0_0.28_12,Go_to_high_level,0.19
0_2_True_0.68_2_0.40_7,Next,0.08999999999999997
0_2_True_0.77_3_0.15_3,Go_to_high_level,0.0
1_4_True_0.63_2_1.00_16,Stay,-0.2
1_3_True_0.53_3_0.50_17,Stay,-0.4
1_1_False_nan_0_0.23_6,Stay,-0.4
1_2_True_0.78_1_0.15_3,Go_to_low_level,0.0
1_2_True_0.74_2_0.75_13,Go_to_high_level,0.15000000000000002
1_2_True_0.89_2_0.48_15,Stay,-0.6000000000000001
1_3_True_0.69_1_0.43_14,Previous,0.0
1_4_True_0.50_1_0.87_16,Go_to_low_level,-0.29000000000000004
1_4_True_0.61_2_1.00_16,Go_to_low_level,-0.5
1_1_False_nan_0_0.08_12,Stay,0.0
0_2_True_0.71_2_0.28_1,Next,-0.036000000000000004
0_3_True_0.60_1_0.33_2,Stay,-0.19999999999999993
0_3_True_0.80_1_0.17_2,Previous,-0.4
0_3_True_0.64_3_0.12_2,Stay,-0.6000000000000001
2_2_True_0.28_2_0.95_1,Stay,-0.38000000000000006
2_2_True_0.30_2_0.48_1,Go_to_low_level,-0.4
2_2_True_0.26_2_0.70_1,Go_to_high_level,0.21999999999999997
2_2_True_0.48_1_0.45_1,Go_to_high_level,-0.18570600000000004
2_2_True_0.30_3_0.85_1,Stay,-0.21000000000000002
2_2_True_0.49_2_0.60_1,Previous,-0.4
2_2_True_0.31_1_0.68_1,Next,-0.032400000000000005
2_2_True_0.50_3_0.62_1,Next,0.0
2_2_True_0.33_2_0.55_1,Next,0.13999999999999996
2_2_True_0.47_1_1.00_1,Go_to_low_level,-0.76
2_2_True_0.39_2_1.00_1,Go_to_high_level,0.05248799999999997
2_2_True_0.47_1_0.75_1,Previous,-0.4
0_2_True_0.44_1_0.77_1,Previous,-0.4
0_2_True_0.34_3_0.78_1,Next,0.18
0_2_True_0.52_3_0.63_1,Go_to_low_level,-0.5
0_2_True_0.49_1_0.33_1,Go_to_high_level,0.040000000000000036
0_2_True_0.53_1_0.23_1,Stay,-0.3600000000000001
0_1_False_nan_0_0.40_0,Go_to_low_level,0.0
0_1_False_nan_0_0.40_0,Go_to_high_level,0.34390000000000004
0_1_False_nan_0_0.40_0,Previous,0.0
0_2_True_0.70_3_0.28_1,Next,1.0
0_2_True_0.46_1_0.25_1,Next,0.09000000000000002
0_2_True_0.32_1_0.70_1,Go_to_low_level,-0.50324
0_2_True_0.34_2_0.65_1,Stay,-0.6000000000000001
0_2_True_0.33_2_0.93_1,Go_to_high_level,0.09999999999999998
0_3_True_0.66_3_0.12_2,Go_to_high_level,0.0
0_3_True_0.73_2_0.30_2,Stay,-0.31999999999999995
0_2_True_0.81_3_0.43_1,Previous,-0.2
0_2_True_0.45_2_0.80_1,Go_to_low_level,-0.37000000000000005
0_2_True_0.48_3_0.60_1,Next,0.12
0_2_True_0.60_3_0.53_1,Next,0.0
0_2_True_0.54_1_1.00_1,Next,0.0
0_2_True_0.43_3_1.00_1,Go_to_low_level,-0.536
0_2_True_0.60_1_0.50_3,Go_to_low_level,0.0
0_3_True_0.58_1_0.33_14,Previous,-0.18
0_2_True_0.60_3_0.23_13,Go_to_high_level,0.0
0_3_True_0.58_3_0.45_14,Next,0.009000000000000001
0_1_False_nan_0_0.27_12,Stay,-0.8429124100000001
0_2_True_0.70_2_0.13_1,Next,0.0
0_2_True_0.66_1_0.35_3,Go_to_high_level,-0.036000000000000004
0_3_True_0.55_2_0.18_2,Go_to_high_level,0.039999999999999925
0_3_True_0.59_3_0.17_2,Go_to_low_level,-0.4
0_3_True_0.59_3_0.17_2,Next,0.030000000000000027
0_3_True_0.48_2_0.12_2,Go_to_low_level,-0.10999999999999997
0_2_True_0.87_2_0.40_1,Previous,0.0
2_2_True_0.48_3_1.00_1,Next,0.025884000000000015
2_2_True_0.50_1_1.00_1,Go_to_high_level,0.0171
2_2_True_0.50_3_0.52_1,Next,-0.0684
2_2_True_0.32_2_0.73_1,Stay,-0.34
2_2_True_0.38_2_1.00_1,Go_to_high_level,0.0
2_2_True_0.29_2_0.48_1,Go_to_low_level,-0.4
0_3_True_0.33_1_0.53_2,Go_to_high_level,0.16999999999999998
0_2_True_0.50_2_0.30_1,Stay,-0.6000000000000001
0_2_True_0.49_2_0.50_1,Next,1.0
0_3_True_0.32_2_0.32_2,Previous,0.1300000000000001
0_3_True_0.61_3_0.30_2,Previous,-0.05999999999999997
0_2_True_0.75_3_0.52_1,Go_to_high_level,0.0
2_2_True_0.23_2_0.55_1,Go_to_low_level,-0.29
2_2_True_0.34_2_1.00_1,Go_to_high_level,0.0
2_2_True_0.34_1_0.58_1,Stay,-0.6000000000000001
2_2_True_0.30_1_0.70_1,Previous,-0.31000000000000005
2_2_True_0.36_1_0.67_1,Go_to_high_level,0.08744000000000005
2_2_True_0.46_3_0.45_1,Stay,-0.6000000000000001
2_2_True_0.37_3_0.42_1,Stay,-0.6000000000000001
2_2_True_0.23_3_0.65_1,Go_to_high_level,0.22000000000000003
