userid,total_events,first_event,last_event,event_diversity,num_courses,active_days,avg_grade,grade_std,num_assessments,cluster,archetype
9365,-0.97104568193119,1662451515,1669752583,-1.3342669421584243,-1.0449596816402376,-1.2304364115552362,1.23979832318672,0.2852146526324681,-1.431235631795631,0,Efficient Learner
9366,-0.6534346047761056,1663665699,1671614236,-0.8754861027445556,-0.3760408542926805,-0.9611571495626666,-0.9485308600741498,1.1360179277078706,0.2708767002131644,0,Efficient Learner
9368,-1.1110946608342194,1663504076,1672754358,-2.160072453103388,-2.7172567500091307,-0.3456616935796507,-2.168945212277327,-2.042382115686888,-1.331111376971584,0,Efficient Learner
9370,-0.1607623039922345,1662829104,1673437032,-0.2331929275651394,-0.3760408542926805,0.2313652964044266,-0.7675728699198856,0.8673674893415492,0.471125209861258,1,Struggling but Trying
9375,-0.4308567633052197,1662442831,1674414040,-1.058998438510103,-0.3760408542926805,0.8468607523874424,-0.6539480854044174,-2.042382115686888,-1.331111376971584,0,Efficient Learner
9376,-0.9822996177358976,1664807299,1674207666,-1.1507546063928769,-1.3794190953140162,-0.3071932275807122,0.482299759750265,-1.5929472167059304,-1.0307386124994438,0,Efficient Learner
9377,-0.9685448073079216,1667988286,1674250909,-0.6002175990962344,-0.710500267966459,-1.692058003542498,-0.8054477980917083,1.0259954316802125,0.471125209861258,0,Efficient Learner
9378,-0.9372838745170669,1662966160,1673548772,-0.9672422706273294,-1.3794190953140162,0.2313652964044266,1.23979832318672,-1.5929472167059304,-1.0307386124994438,0,Efficient Learner
9379,-0.6459319809063004,1665925189,1673950883,-0.0496805917995919,-0.3760408542926805,-0.922688683563728,-0.315067149130214,1.0634174529886349,0.3710009550372112,1,Struggling but Trying
9382,-0.5546500571570046,1662310479,1673804221,-0.9672422706273294,0.2928779730548767,0.65451842239275,0.8610490414684925,-1.1435123177249724,-0.7303658480273034,0,Efficient Learner
9383,-0.8635080731306496,1664780672,1674204414,-0.7837299348617819,-2.0483379226615734,-0.2687247615817738,0.2929251188911512,-0.8253066557852263,-1.1308628673234906,0,Efficient Learner
9384,-0.9860509296708004,1664807251,1673908619,-0.6919737669790081,-1.0449596816402376,-0.4225986255775277,0.482299759750265,-1.4067851861442355,-1.0307386124994438,0,Efficient Learner
9386,-0.9210281894658224,1664780675,1674574111,-0.6919737669790081,0.6273373867286552,-0.1148508975860198,-1.3735717206690494,0.5079381887433551,-0.5301173383792098,0,Efficient Learner
9389,0.3831779265686383,1662912400,1674511702,-0.0496805917995919,0.6273373867286552,0.6929868883916885,0.5093532798729954,-0.8093017507173231,-0.1296203190830226,1,Struggling but Trying
9390,-0.9497882476334089,1664780722,1674242848,-0.8754861027445556,-1.0449596816402376,-0.2687247615817738,-0.1994489473425443,-1.7581345275373852,-1.0307386124994438,0,Efficient Learner
9394,-0.8510037000143077,1663954005,1674576318,-0.4167052633306869,-1.0449596816402376,0.2313652964044266,0.9367988978121377,-1.2136651093241124,-1.0307386124994438,0,Efficient Learner
9395,0.3131534371171236,1663924947,1674456012,0.3173440797315029,0.6273373867286552,0.1928968304054881,0.6175673603639176,-0.8057067566023983,-0.1296203190830226,1,Struggling but Trying
9397,-0.3645835857886076,1662712373,1674567700,0.6843687512625979,1.2962562140762124,0.8083922863885039,0.8610490414684925,0.2450941424421124,0.6713737195093517,1,Struggling but Trying
9398,-0.5146360631847104,1663238161,1674480405,0.6843687512625979,1.2962562140762124,0.5391130243959346,0.813705381253714,0.6629521753927428,0.0706281905650709,1,Struggling but Trying
9400,-0.4946290661985634,1662789507,1673606316,0.7761249191453716,1.2962562140762124,0.3467706944012421,0.8989239696403151,0.3967136100296445,0.471125209861258,1,Struggling but Trying
9401,0.046810289739041,1662789685,1674571431,1.0513934227936927,0.961796800402434,0.7699238203895655,1.2996008413527556,-0.5705156753191986,0.3710009550372112,1,Struggling but Trying
9403,-0.3808392708398521,1662650346,1674217434,0.5926125833798241,1.2962562140762124,0.65451842239275,0.583299568208459,0.4825423772729403,-0.0294960642589758,1,Struggling but Trying
9404,-0.4408602617982932,1662489400,1674587512,0.9596372549109192,1.2962562140762124,0.9237976843853194,0.8809832141905043,-0.0836423162646815,0.3710009550372112,1,Struggling but Trying
9406,-0.4321072006168539,1662642529,1674571791,0.7761249191453716,0.961796800402434,0.8468607523874424,0.920851559634528,-0.6013350252836099,0.3710009550372112,1,Struggling but Trying
9407,-0.3820897081514863,1662651456,1673542907,0.9596372549109192,1.2962562140762124,0.3852391604001806,0.7474242569530243,0.3277436782009582,0.471125209861258,1,Struggling but Trying
9409,-0.3233191545046793,1662552933,1673541902,0.5008564154970504,1.630715627749991,0.4237076263991191,1.201923395014897,-0.5856816444878958,0.471125209861258,1,Struggling but Trying
9410,-0.3258200291279477,1662650156,1674575365,1.0513934227936927,1.630715627749991,0.8468607523874424,0.3445727482163642,0.2994935160944653,0.6713737195093517,1,Struggling but Trying
9413,-0.6596867913342765,1662714842,1674506337,0.0420755760831817,0.6273373867286552,0.7699238203895655,0.3560499991775226,-0.5253186655577893,-0.3298688287311163,1,Struggling but Trying
9414,-0.9647934953730192,1666375928,1673215474,-1.6095354458067457,-1.7138785089877948,-1.4227787415499284,0.8610490414684925,0.2852146526324681,-1.431235631795631,0,Efficient Learner
9416,-0.8622576358190154,1663525720,1672390320,-0.5084614312134607,0.6273373867286552,-0.5380040235743433,1.0332078058858687,-1.4486082694133753,-0.4299930835551631,0,Efficient Learner
9417,-0.7947340209907692,1665472963,1674157397,0.0420755760831817,-1.0449596816402376,-0.6149409555722202,0.5059715898576542,0.4079656407233435,0.0706281905650709,0,Efficient Learner
9418,-1.0985902877178777,1663917535,1663917744,-2.068316285220614,-2.382797336335352,-2.2690849935265756,-0.2751988036861899,1.2602764096210626,-1.2309871221475377,0,Efficient Learner
9419,-0.7047025345531074,1663500137,1674106009,0.2255879118487292,-0.3760408542926805,0.2313652964044266,0.5959245442657332,0.5340662273939069,0.471125209861258,1,Struggling but Trying
9422,-0.931031687958896,1663142023,1674046838,-0.2331929275651394,-0.710500267966459,0.3852391604001806,0.4612581329881413,0.6229576162288812,0.2708767002131644,0,Efficient Learner
9428,-0.6184223600503482,1662384360,1674033176,-0.4167052633306869,0.961796800402434,0.6929868883916885,-1.032697367122645,0.997871408707387,1.0718707388055388,1,Struggling but Trying
9431,0.0780712225298958,1662450648,1674388611,2.2442236052697515,0.961796800402434,0.8468607523874424,0.7457775209455538,0.0519755933120958,0.7714979743333984,1,Struggling but Trying
9433,-0.7447165285254015,1664907560,1673886536,-1.426023110041198,-0.3760408542926805,-0.4995355575754047,0.5454246400366364,-0.5160669665557065,-0.930614357675397,0,Efficient Learner
9434,2.1963120284382143,1662462463,1674479360,2.060711269504204,0.2928779730548767,0.8853292183863809,-0.9244832866317227,0.625539128173722,1.2721192484536323,1,Struggling but Trying
9435,-0.8184923299118188,1663127801,1673815203,-0.7837299348617819,0.6273373867286552,0.2698337624033651,-1.0909664873869875,0.9044432580187602,1.0718707388055388,1,Struggling but Trying
9436,-0.944786498386872,1669443546,1674292338,-0.6919737669790081,1.2962562140762124,-2.2690849935265756,-0.1374717921522891,0.5824520176692014,-0.4299930835551631,0,Efficient Learner
9441,-0.9522891222566772,1669647602,1674475924,-1.3342669421584243,-1.0449596816402376,-2.2690849935265756,0.2298002386047799,-1.272636008169652,-0.930614357675397,0,Efficient Learner
9445,-0.9360334372054326,1665582172,1673879062,-1.8848039494550668,-1.0449596816402376,-0.7688148195679742,0.8610490414684925,-0.7711882566015831,-1.2309871221475377,0,Efficient Learner
9452,0.5369817158996437,1662535522,1674517476,0.6843687512625979,0.6273373867286552,0.8468607523874424,-1.3042534559017511,0.6524499507441572,2.2733617966941004,1,Struggling but Trying
9453,-0.9147760029076514,1662672982,1674602392,-1.7012916136895193,-0.0415814406189019,0.8468607523874424,-1.8659457869027456,0.2551637857977568,-0.5301173383792098,0,Efficient Learner
9456,-0.8535045746375761,1667904859,1673523316,-1.793047781572293,-0.0415814406189019,-1.9613372655350672,0.6446208804866483,-1.154277613829516,-0.8304901028513502,0,Efficient Learner
9457,-0.8159914552885503,1662616488,1674122751,-0.9672422706273294,-0.3760408542926805,0.65451842239275,1.0882986104994288,-1.3176901163538874,-1.0307386124994438,0,Efficient Learner
9462,-0.5784083660780542,1663061532,1674149427,-1.426023110041198,0.6273373867286552,0.4621760923980575,-0.0384805026122977,0.0224346480393414,-0.7303658480273034,0,Efficient Learner
9471,-0.8309967030281606,1663653531,1670733517,-0.7837299348617819,-0.0415814406189019,-1.3458418095520517,-2.142824572158829,-0.2570563954045767,2.2733617966941004,1,Struggling but Trying
9474,1.4960671339230678,1662632366,1674585472,0.7761249191453716,0.6273373867286552,0.8468607523874424,0.2231555143641094,0.5180615738680054,0.3710009550372112,1,Struggling but Trying
9476,-0.7022016599298391,1664280712,1674044960,-0.6919737669790081,-0.0415814406189019,-0.1148508975860198,-1.5629463615281634,-0.0492679713640393,0.971746483981492,1,Struggling but Trying
9480,-1.088586789224804,1664115858,1664947329,-1.6095354458067457,-1.3794190953140162,-2.2690849935265756,-2.478830988228604,-1.785270498199059,-0.4299930835551631,0,Efficient Learner
9487,-1.1185972847040244,1663917688,1663917706,-2.2518286209861618,-2.382797336335352,-2.2690849935265756,-2.5476944939955546,0.2852146526324681,-1.431235631795631,0,Efficient Learner
9489,-1.0073083639685816,1662203403,1670932037,-1.7012916136895193,-1.3794190953140162,-0.5764724895732818,-2.2272143325416702,-1.8036939803194465,-0.2297445739070694,0,Efficient Learner
9490,-1.0198127370849237,1663922581,1674421255,-1.6095354458067457,-0.3760408542926805,0.1928968304054881,1.23979832318672,-1.5234193958671518,-1.1308628673234906,0,Efficient Learner
9496,-0.9547899968799456,1667153638,1674412636,-0.6002175990962344,-0.0415814406189019,-1.2304364115552362,1.1640484668430746,-1.5500508510830355,-0.0294960642589758,0,Efficient Learner
9497,-0.9335325625821644,1665479481,1674338258,-0.9672422706273294,0.6273373867286552,-0.5380040235743433,-0.5119171047600821,0.7511127876025719,0.0706281905650709,0,Efficient Learner
9499,0.0918260329578719,1665472833,1674243926,0.5008564154970504,-0.3760408542926805,-0.5764724895732818,0.482299759750265,0.4247384900227283,0.0706281905650709,1,Struggling but Trying
9501,-0.7622226508882802,1667294369,1673598261,-0.2331929275651394,-0.710500267966459,-1.692058003542498,0.3165969489985404,0.2664917149798965,0.0706281905650709,0,Efficient Learner
9503,-0.3820897081514863,1664214182,1674508899,-0.5084614312134607,-0.3760408542926805,0.1159598984076111,-1.269415668196537,0.620223855004221,0.8716222291574452,1,Struggling but Trying
9504,-0.787231397120964,1668683706,1673986790,-0.1414367596823657,-0.3760408542926805,-2.1152111295308216,-0.7486354058339743,1.1940841542967942,-0.7303658480273034,0,Efficient Learner
9507,-0.3883418947096572,1664262837,1674581617,-0.1414367596823657,1.2962562140762124,0.1159598984076111,1.0630486583848804,-1.3685865559932713,-0.0294960642589758,0,Efficient Learner
9508,-0.4808742557705873,1664988121,1674585514,-0.2331929275651394,0.961796800402434,-0.1917878295838968,0.705093454878634,0.1019784622466561,0.1707524453891176,1,Struggling but Trying
9509,-0.7709757120697195,1664392294,1674566053,-0.4167052633306869,1.2962562140762124,0.0390229664097341,1.0882986104994288,-1.3714476965600402,-0.0294960642589758,0,Efficient Learner
9510,-0.5984153630642012,1663588647,1674493028,-1.7012916136895193,-0.0415814406189019,0.3852391604001806,0.6716744006093788,-1.1662722093374105,-0.930614357675397,0,Efficient Learner
9511,-0.8372488895863316,1669032554,1673634553,-1.6095354458067457,-0.710500267966459,-2.2690849935265756,0.4281927195048038,0.2618524343055623,-0.8304901028513502,0,Efficient Learner
9512,0.2693881312099269,1662370981,1674591551,-1.1507546063928769,0.2928779730548767,0.962266150384258,0.8069420012230313,-1.1873863941695004,-0.8304901028513502,0,Efficient Learner
9513,-0.3683348977235102,1662546585,1674454753,0.4091002476142767,0.961796800402434,0.8083922863885039,0.2783578388250656,-0.6787986908462339,-0.2297445739070694,1,Struggling but Trying
9514,-0.5283908736126866,1664736834,1674547358,-1.3342669421584243,0.2928779730548767,-0.1148508975860198,0.6987279207321092,-1.154277613829516,-0.8304901028513502,0,Efficient Learner
9515,-0.8384993268979658,1665981747,1674069298,-1.7012916136895193,-1.0449596816402376,-0.8842202175647896,0.8610490414684925,-0.9788250278146228,-0.930614357675397,0,Efficient Learner
9519,-1.101091162341146,1668174617,1674301402,-2.068316285220614,-1.7138785089877948,-1.768994935540375,-1.7901959305590998,0.1593902345184123,-0.8304901028513502,0,Efficient Learner
9520,-0.8435010761445025,1665482559,1674587932,-0.9672422706273294,-0.3760408542926805,-0.4225986255775277,0.5454246400366364,0.5446353307914027,-0.930614357675397,0,Efficient Learner
9525,1.3285085341640863,1662453620,1674458363,1.1431495906764666,0.2928779730548767,0.8468607523874424,-0.7766415146934207,1.12609912900539,2.2733617966941004,1,Struggling but Trying
9538,-0.0707308175545728,1662118405,1674585400,1.0513934227936927,0.2928779730548767,1.0776715483810737,-0.3334679239505327,0.1874394207223448,-0.2297445739070694,1,Struggling but Trying
9546,0.6345158262071106,1664816906,1674601082,0.8678810870281454,0.2928779730548767,-0.1148508975860198,-0.1068657895891998,-0.4184627112285199,-0.6302415932032567,1,Struggling but Trying
9547,-0.5709057422082491,1664789945,1674597104,0.5008564154970504,0.2928779730548767,-0.1148508975860198,-1.3516441306748364,0.4757295853705685,0.3710009550372112,1,Struggling but Trying
9548,-0.0257150743357419,1666021571,1674589985,1.326661926442014,-0.0415814406189019,-0.6534094215711587,-0.0686082863853384,0.129158515854266,-0.4299930835551631,1,Struggling but Trying
9549,-0.6484328555295689,1666693842,1674585919,0.8678810870281454,-0.0415814406189019,-0.9611571495626666,-0.8931581580685611,0.689046142872708,0.3710009550372112,1,Struggling but Trying
9550,-0.6534346047761056,1669989451,1674548402,0.2255879118487292,-0.3760408542926805,-2.2690849935265756,-1.6819818500681776,-1.3351551406725943,-0.8304901028513502,0,Efficient Learner
9551,-0.071981254866207,1666263029,1674565289,1.0513934227936927,0.2928779730548767,-0.7688148195679742,-1.1124340580106928,0.3128449399171488,0.3710009550372112,1,Struggling but Trying
9553,-0.0107098265961317,1666251355,1674586112,0.5926125833798241,0.6273373867286552,-0.7688148195679742,-0.4791407246113893,-0.0557750541719338,-0.2297445739070694,1,Struggling but Trying
9554,0.2618855073401218,1662745535,1674587207,1.326661926442014,-0.0415814406189019,0.8083922863885039,-0.933026503512585,0.8302699535437927,0.3710009550372112,1,Struggling but Trying
9555,0.0918260329578719,1665997523,1674575661,1.0513934227936927,0.2928779730548767,-0.6534094215711587,-0.0129877624966477,0.5444351204868441,-0.2297445739070694,1,Struggling but Trying
9559,-0.6046675496223722,1662144840,1674587109,0.4091002476142767,-0.3760408542926805,1.0776715483810737,-0.527698324831675,-0.2729551489710053,-0.6302415932032567,1,Struggling but Trying
9560,-0.1595118666806003,1663065197,1674565856,0.4091002476142767,-0.0415814406189019,0.65451842239275,0.1379822309155127,-0.2797136724398983,-0.4299930835551631,1,Struggling but Trying
9561,-0.498380378133466,1664361411,1674586476,0.5008564154970504,0.6273373867286552,0.0774914324086726,-0.5665444050079034,-0.1684694951278165,-0.2297445739070694,1,Struggling but Trying
9562,-0.3008112828952639,1666110581,1674368207,0.8678810870281454,-0.0415814406189019,-0.8072832855669126,-1.2366392880478445,0.0595031451791285,-0.2297445739070694,1,Struggling but Trying
9563,0.2056158283165832,1666457658,1674592144,1.0513934227936927,-0.0415814406189019,-0.8457517515658511,-0.1374717921522891,-0.5579475000031054,-0.4299930835551631,1,Struggling but Trying
9564,-0.2507937904298963,1663336765,1674586564,0.4091002476142767,0.2928779730548767,0.5391130243959346,0.3790045010998394,-0.1549501105570555,-0.4299930835551631,1,Struggling but Trying
9565,-0.7359634673439622,1670071050,1674423345,-0.0496805917995919,-0.710500267966459,-2.2690849935265756,-1.9164456911318424,-1.5929472167059304,-0.6302415932032567,0,Efficient Learner
9566,0.099328656827677,1662273381,1674586986,0.7761249191453716,0.6273373867286552,1.0007346163831965,0.2412774895659383,-0.3783139176186939,-0.4299930835551631,1,Struggling but Trying
9567,0.361920492270857,1663996912,1674585379,0.6843687512625979,0.6273373867286552,0.2313652964044266,-0.5956789651400746,0.0471462758331602,-0.2297445739070694,1,Struggling but Trying
9568,-0.0532246951916941,1664793974,1674592740,0.1338317439659554,0.2928779730548767,-0.1148508975860198,0.4478680068667898,-0.1259852673278556,-0.4299930835551631,1,Struggling but Trying
9569,-0.4746220692124164,1666079738,1674596712,0.5008564154970504,-0.0415814406189019,-0.6918778875700972,-0.4208716043470468,0.0900820755809059,-0.2297445739070694,1,Struggling but Trying
9570,-0.2695503501044091,1662052967,1674586283,0.3173440797315029,-0.0415814406189019,1.116140014380012,-0.2460642435540186,0.1511416604583266,-0.2297445739070694,1,Struggling but Trying
9571,-0.0419707593869864,1662494279,1674588784,0.9596372549109192,0.2928779730548767,0.8853292183863809,-0.9244832866317227,-0.4978996372732425,-0.8304901028513502,1,Struggling but Trying
9572,1.9512263153579132,1665588196,1674588067,0.7761249191453716,0.2928779730548767,-0.4610670915764662,-0.0712568827609905,0.3864435933627844,-0.2297445739070694,1,Struggling but Trying
9573,-0.1707658024853081,1665593656,1674589131,0.5926125833798241,0.2928779730548767,-0.4610670915764662,-0.3784940623366155,0.2684460441082598,-0.4299930835551631,1,Struggling but Trying
9574,-0.6534346047761056,1667107135,1672773871,0.3173440797315029,-0.0415814406189019,-1.9613372655350672,-1.06712912000612,0.2921636839311538,-0.4299930835551631,0,Efficient Learner
9576,-0.2045276098994312,1666111504,1674598131,0.8678810870281454,-0.0415814406189019,-0.6918778875700972,-0.0712568827609905,0.4140086262802759,-0.2297445739070694,1,Struggling but Trying
9577,-0.3533296499838999,1666708533,1674467650,0.5008564154970504,-0.0415814406189019,-1.0380940815605435,-0.8261068498217935,0.4252346429901793,-0.4299930835551631,1,Struggling but Trying
9578,-0.1345031204479165,1666072358,1674587542,0.9596372549109192,0.2928779730548767,-0.6918778875700972,-0.933026503512585,0.6024794099062231,0.3710009550372112,1,Struggling but Trying
9581,2.095026606195845,1662458028,1674553423,0.1338317439659554,2.2996344550975483,0.8853292183863809,0.2929251188911512,0.6309416066942773,0.6713737195093517,1,Struggling but Trying
9582,-0.0094593892844975,1662740396,1674595362,0.5926125833798241,0.6273373867286552,0.8083922863885039,-0.3334679239505327,0.1570366557054731,-0.2297445739070694,1,Struggling but Trying
9584,-0.2958095336487271,1664992996,1674156271,0.2255879118487292,0.2928779730548767,-0.3841301595785892,-0.8433227262635311,1.008381285935127,-0.1296203190830226,1,Struggling but Trying
9585,2.1963120284382143,1662417776,1674592645,1.2349057585592402,0.961796800402434,0.9237976843853194,-0.2120739233998185,0.4768714752298877,0.8716222291574452,1,Struggling but Trying
9586,1.1059306926932004,1662019978,1674569086,0.6843687512625979,1.2962562140762124,1.116140014380012,-0.2840069265168464,0.8487052931536516,2.2733617966941004,1,Struggling but Trying
9587,-1.1173468473923902,1673732832,1673732867,-2.2518286209861618,-2.7172567500091307,-2.2690849935265756,-0.6539480854044174,2.4519668741226908,-1.331111376971584,0,Efficient Learner
9592,-1.0360684221361678,1663499340,1668389483,-2.2518286209861618,-1.7138785089877948,-2.2690849935265756,0.482299759750265,0.2852146526324681,-1.431235631795631,0,Efficient Learner
9593,-1.122348596638927,1662108387,1662108387,-2.435340956751709,-2.7172567500091307,-2.2690849935265756,-0.6539480854044174,2.4519668741226908,-1.331111376971584,0,Efficient Learner
9596,1.9774854989022312,1664436492,1674555220,0.8678810870281454,0.961796800402434,0.0390229664097341,-0.2522443017638731,0.5586162814235296,1.7727405225738666,1,Struggling but Trying
9598,1.2997484759965,1662039373,1674584837,0.7761249191453716,1.2962562140762124,1.116140014380012,-0.1898468528764486,1.0118809090040146,2.2733617966941004,1,Struggling but Trying
9599,2.1963120284382143,1662554274,1674593389,0.6843687512625979,1.630715627749991,0.8853292183863809,-0.5607174929814691,0.9325382273007188,2.2733617966941004,1,Struggling but Trying
9601,1.3385120326571598,1662021296,1674583633,0.5008564154970504,1.9651750414237696,1.116140014380012,-0.5430946370966434,0.7759864823690912,2.2733617966941004,1,Struggling but Trying
9605,-0.2520442277415304,1669493324,1674589798,1.0513934227936927,-0.0415814406189019,-2.230616527527637,-0.1030400392688139,-0.450503336546875,-0.4299930835551631,0,Efficient Learner
9606,-1.037318859447802,1664526389,1672749259,-1.5177792779239718,-2.382797336335352,-0.8072832855669126,1.6185476049049474,-2.042382115686888,-1.1308628673234906,0,Efficient Learner
9612,-1.1123450981458536,1665356711,1665356781,-1.9765601173378404,-2.382797336335352,-2.2690849935265756,-1.7901959305590998,0.2852146526324681,-1.431235631795631,0,Efficient Learner
9628,-0.4808742557705873,1668112019,1674499240,0.6843687512625979,-0.0415814406189019,-1.6535895375435594,0.0346869722650871,-0.3412088200595608,-0.4299930835551631,0,Efficient Learner
9629,-0.4346080752401223,1664718621,1674583711,0.5008564154970504,0.2928779730548767,-0.0763824315870813,-1.5228434964050568,-0.0354061063477853,0.1707524453891176,1,Struggling but Trying
9630,-0.5646535556500781,1662024654,1674595495,0.3173440797315029,0.2928779730548767,1.116140014380012,-0.6539480854044174,-1.004456676047415,-0.8304901028513502,1,Struggling but Trying
9631,-0.4808742557705873,1667152012,1674421480,0.5008564154970504,-0.0415814406189019,-1.2304364115552362,-0.7228115911713677,0.4326650023510537,-0.4299930835551631,0,Efficient Learner
9632,-0.2858060351556536,1666700316,1674592966,0.9596372549109192,-0.0415814406189019,-0.9611571495626666,-0.3172820572104373,-0.4711444532612655,-0.6302415932032567,0,Efficient Learner
9633,-0.2257850441972125,1662027337,1673256873,0.8678810870281454,0.6273373867286552,0.5006445583969961,-1.2737196373069712,-0.1088146189990583,-0.4299930835551631,1,Struggling but Trying
9634,-0.5371439347941259,1669396621,1674587500,0.5926125833798241,-0.0415814406189019,-2.15367959552976,0.2718834921290275,-0.1063891563769755,-0.6302415932032567,0,Efficient Learner
9635,0.0855738463997009,1666078914,1674598331,0.7761249191453716,0.2928779730548767,-0.6918778875700972,0.2718834921290275,-0.1063891563769755,-0.6302415932032567,1,Struggling but Trying
9636,-0.2833051605323852,1665596248,1674588083,1.1431495906764666,0.2928779730548767,-0.4610670915764662,-0.3784940623366155,0.2684460441082598,-0.4299930835551631,1,Struggling but Trying
9642,-1.0010561774104103,1662148945,1672999726,-0.9672422706273294,-1.3794190953140162,0.3467706944012421,-1.487196505184518,0.0291395599658178,-0.5301173383792098,0,Efficient Learner
9649,-0.7184573449810835,1667208780,1674063222,-0.6919737669790081,1.9651750414237696,-1.4227787415499284,1.320958883554911,-1.532770841451009,-0.1296203190830226,0,Efficient Learner
9650,2.1963120284382143,1662448374,1674580223,1.1431495906764666,1.9651750414237696,0.9237976843853194,-0.9702661668394206,1.028228300550572,2.2733617966941004,1,Struggling but Trying
9675,-1.0985902877178777,1662898666,1663850235,-1.793047781572293,-0.710500267966459,-2.2690849935265756,-2.5476944939955546,0.2852146526324681,-1.431235631795631,0,Efficient Learner
9676,-0.1545101174340636,1662226235,1674557286,0.8678810870281454,-0.3760408542926805,1.0007346163831965,-0.585084579637467,1.1332904293938526,-0.4299930835551631,1,Struggling but Trying
9677,-0.0069585146612291,1662391129,1674472635,0.0420755760831817,-0.0415814406189019,0.8853292183863809,-0.3784940623366155,1.1643631603088858,1.7727405225738666,1,Struggling but Trying
9679,0.9533773406738292,1665508547,1674555752,1.9689551016214304,0.2928779730548767,-0.4610670915764662,0.1618195982963803,0.3051162748045366,-0.2297445739070694,1,Struggling but Trying
9680,-0.5959144884409329,1662014533,1674558366,0.3173440797315029,-0.3760408542926805,1.116140014380012,0.1793003343756831,1.0618196432345015,0.471125209861258,1,Struggling but Trying
9681,2.1963120284382143,1662374977,1674598080,1.9689551016214304,0.961796800402434,0.962266150384258,-0.7931941448596481,1.1287732693245118,2.2733617966941004,1,Struggling but Trying
9682,0.3819274892570041,1662289276,1674572500,1.5101742622075616,1.2962562140762124,1.0007346163831965,0.9872988020412352,-0.3643945486966958,-0.3298688287311163,1,Struggling but Trying
9683,0.1893601432653387,1663605248,1673889746,0.8678810870281454,0.6273373867286552,0.1159598984076111,1.23979832318672,-1.2101903896552542,-0.7303658480273034,1,Struggling but Trying
9697,2.1963120284382143,1662462347,1674586778,0.2255879118487292,-0.710500267966459,0.9237976843853194,-1.5629463615281634,0.561157236829043,0.471125209861258,1,Struggling but Trying
9698,1.622361302398121,1662380263,1674570316,1.4184180943247875,0.2928779730548767,0.962266150384258,-0.2063352979192395,1.1686020851944183,2.2733617966941004,1,Struggling but Trying
9699,0.7808169916683109,1662018298,1674510315,0.3173440797315029,0.2928779730548767,1.0776715483810737,0.7095493287812014,-0.7294987434099484,-0.5301173383792098,1,Struggling but Trying
9700,0.6170097038442319,1662627023,1674559348,0.7761249191453716,-0.0415814406189019,0.8468607523874424,-0.1279074163513235,0.9478962246949316,0.2708767002131644,1,Struggling but Trying
9702,-0.4758725065240505,1662091547,1674411112,0.2255879118487292,-0.0415814406189019,1.0007346163831965,-0.6539480854044174,0.159390234518412,-0.8304901028513502,1,Struggling but Trying
9703,-0.1607623039922345,1665402074,1674587347,1.9689551016214304,-0.0415814406189019,-0.3841301595785892,-0.2751988036861899,0.1997930971745798,-0.5301173383792098,1,Struggling but Trying
9704,-0.6484328555295689,1662124596,1674552483,0.5926125833798241,0.6273373867286552,1.039203082382135,-1.6819818500681776,-0.3722295529038335,-0.8304901028513502,1,Struggling but Trying
9706,0.0805720971531641,1662055363,1674549795,0.6843687512625979,0.2928779730548767,1.0776715483810737,0.6085495203230074,0.5833846288669914,-0.930614357675397,1,Struggling but Trying
9707,1.4960671339230678,1662966136,1674581753,0.6843687512625979,0.2928779730548767,0.6929868883916885,0.4065499034066194,0.8142707908192143,-1.0307386124994438,1,Struggling but Trying
9708,2.1963120284382143,1662307532,1674599515,1.326661926442014,0.6273373867286552,1.0007346163831965,0.0674791178683969,1.1729139878957768,0.5712494646853049,1,Struggling but Trying
9709,-0.2007762979645286,1662462263,1674028631,0.2255879118487292,-1.0449596816402376,0.65451842239275,-1.249125528104489,1.126509567330204,0.5712494646853049,1,Struggling but Trying
9710,-0.1795188636667474,1662548790,1673283075,0.6843687512625979,0.6273373867286552,0.3083022284023036,-0.5529482769462234,0.7702049804450366,1.472367758101726,1,Struggling but Trying
9711,-0.5546500571570046,1664802168,1674576963,0.3173440797315029,-0.3760408542926805,-0.1148508975860198,1.176673442900349,-1.5639221289813183,-0.930614357675397,0,Efficient Learner
9712,-0.2332876680670176,1662626507,1674575989,-0.2331929275651394,0.6273373867286552,0.8468607523874424,-0.4645734445453036,1.1930350566128354,0.2708767002131644,1,Struggling but Trying
9713,1.306000662554671,1662471308,1674548184,0.4091002476142767,-0.3760408542926805,0.8853292183863809,0.3486235426732437,0.7906729028718771,0.1707524453891176,1,Struggling but Trying
9714,-0.3295713410628503,1664265971,1674331775,0.2255879118487292,-0.710500267966459,0.0005545004107956,-2.2162888724921057,-0.4693599692535355,-0.7303658480273034,0,Efficient Learner
9717,-0.1745171144202106,1663307364,1674605045,-0.0496805917995919,-0.710500267966459,0.5391130243959346,0.4570498076357165,0.0720327574496006,-0.0294960642589758,1,Struggling but Trying
9718,0.7958222394079212,1662391833,1674472362,-0.1414367596823657,0.6273373867286552,0.8853292183863809,-0.5243759627113396,0.8275382783053761,2.2733617966941004,1,Struggling but Trying
9719,1.7436537216266377,1663017656,1674582023,0.6843687512625979,0.2928779730548767,0.65451842239275,0.2171752625475057,1.092490951107287,0.471125209861258,1,Struggling but Trying
9720,2.1963120284382143,1662214627,1674559430,2.2442236052697515,0.6273373867286552,1.0007346163831965,-0.529501892839857,1.2642121321919997,2.2733617966941004,1,Struggling but Trying
