id,timemodified,userid,courseid,finalgrade,itemtype
322387,1672857823,9882,1989,8,mod
322386,1673889863,9882,1989,8,course
322385,1672857823,9902,1989,9,mod
322383,1672857823,9902,1989,9,mod
322382,1673889863,9902,1989,9,course
322381,1672857823,9899,1989,8,mod
322379,1672857823,9899,1989,9,mod
322378,1673889863,9899,1989,9,course
322377,1672857823,9885,1989,8,mod
322375,1672857823,9885,1989,8,mod
322374,1673889863,9885,1989,8,course
322373,1672857823,9901,1989,9,mod
322371,1672857823,9901,1989,9,mod
322370,1673889863,9901,1989,9,course
322369,1672857823,9873,1989,7,mod
322367,1672857823,9873,1989,9,mod
322366,1673889863,9873,1989,8,course
322365,1672857823,9872,1989,7,mod
322363,1672857823,9872,1989,8,mod
322362,1673889863,9872,1989,8,course
322361,1667302544,8351,1966,8,mod
322360,1664734760,8351,1966,6,mod
322359,1669293540,8351,1966,-1,mod
322358,1669293540,8351,1966,-1,mod
322357,1665385477,8351,1966,7,mod
322356,1669293540,8351,1966,-1,mod
322355,1671026192,8351,1966,9,mod
322354,1669293540,8351,1966,-1,mod
322353,1671633408,8351,1966,7,course
322343,1667975894,8809,1966,7,mod
322342,1664203215,8809,1966,8,mod
322341,1669293540,8809,1966,-1,mod
322340,1669293540,8809,1966,-1,mod
322339,1666181275,8809,1966,7,mod
322338,1669293540,8809,1966,-1,mod
322337,1671026181,8809,1966,10,mod
322336,1669293540,8809,1966,-1,mod
322335,1671633408,8809,1966,8,course
322334,1674233413,7677,1965,-1,course
322333,1670845098,8351,1964,8,mod
322332,1669970045,8351,1964,7,mod
322331,1669293539,8351,1964,-1,mod
322330,1671025672,8351,1964,9,mod
322329,1671021614,8351,1964,7,mod
322328,1669970070,8351,1964,9,mod
322327,1664734430,8351,1964,4,mod
322326,1669970021,8351,1964,9,mod
322325,1669969909,8351,1964,5,mod
322324,1671633588,8351,1964,7,course
322323,1669970100,10019,1964,0,mod
322322,1669970051,10019,1964,10,mod
322321,1671526288,10019,1964,10,mod
322320,1671025660,10019,1964,8,mod
322319,1671021623,10019,1964,10,mod
322318,1669970075,10019,1964,10,mod
322317,1669969997,10019,1964,0,mod
322316,1669970027,10019,1964,9,mod
322315,1669969917,10019,1964,7,mod
322314,1671633588,10019,1964,8,course
322313,1674395770,10019,1958,8,mod
322312,1666694941,10019,1958,10,mod
322311,1674396338,10019,1958,7,mod
322310,1674239652,10019,1958,10,mod
322309,1669293536,10019,1958,-1,mod
322308,1669293536,10019,1958,-1,mod
322307,1665039490,10019,1958,9,mod
322306,1669293536,10019,1958,-1,mod
322305,1669293536,10019,1958,-1,mod
322304,1669293536,10019,1958,-1,mod
322303,1669293536,10019,1958,-1,mod
322302,1669293536,10019,1958,-1,mod
322301,1669293536,10019,1958,-1,mod
322300,1669293536,10019,1958,-1,mod
322299,1669293536,10019,1958,-1,mod
322298,1669293536,10019,1958,-1,mod
322297,1669293536,10019,1958,-1,mod
322296,1664213900,10019,1958,8,mod
322295,1674394808,10019,1958,8,mod
322294,1674394808,10019,1958,8,mod
322293,1674473843,10019,1958,8,course
322292,1669800082,8564,1955,10,mod
322291,1668332901,8564,1955,10,mod
322290,1666713221,8564,1955,10,mod
322289,1666716760,8564,1955,10,mod
322288,1669293534,8564,1955,-1,mod
322287,1669293534,8564,1955,-1,mod
322286,1669293534,8564,1955,-1,mod
322285,1665558383,8564,1955,10,mod
322284,1669293534,8564,1955,-1,mod
322283,1669293534,8564,1955,-1,mod
322282,1669800045,8564,1955,9,mod
322281,1669293534,8564,1955,-1,mod
322280,1671633219,8564,1955,10,course
322279,1669293533,9677,1952,10,mod
322278,1669293533,9677,1952,10,mod
322277,1669293533,9677,1952,-1,mod
322276,1669293533,9677,1952,-1,mod
322275,1669293533,9677,1952,-1,mod
322274,1669293533,9677,1952,-1,mod
322273,1669293533,9677,1952,-1,mod
322272,1669293533,9677,1952,-1,mod
322271,1669293533,9677,1952,-1,mod
322270,1669293533,9677,1952,-1,mod
322269,1669293533,9677,1952,-1,mod
322268,1669293533,9677,1952,-1,mod
322267,1669293533,9677,1952,-1,mod
322266,1669293533,9677,1952,-1,mod
322265,1673278970,9677,1952,10,course
322264,1669293533,9948,1952,10,mod
322263,1669293533,9948,1952,8,mod
322262,1669293533,9948,1952,-1,mod
322261,1669293533,9948,1952,-1,mod
322260,1669293533,9948,1952,-1,mod
322259,1669293533,9948,1952,-1,mod
322258,1669293533,9948,1952,-1,mod
322257,1669293533,9948,1952,-1,mod
322256,1669293533,9948,1952,-1,mod
322255,1669293533,9948,1952,-1,mod
322254,1669293533,9948,1952,-1,mod
322253,1669293533,9948,1952,-1,mod
322252,1669293533,9948,1952,-1,mod
322251,1669293533,9948,1952,-1,mod
322250,1673278970,9948,1952,9,course
322249,1669293532,9956,1951,0,mod
322248,1673278738,9956,1951,0,mod
322247,1669293532,9956,1951,-1,mod
322246,1669293532,9956,1951,-1,mod
322245,1669293532,9956,1951,-1,mod
322244,1673279100,9956,1951,-1,course
322243,1669293532,10065,1951,0,mod
322242,1673278508,10065,1951,5,mod
322241,1669293532,10065,1951,-1,mod
322240,1669293532,10065,1951,-1,mod
322239,1669293532,10065,1951,-1,mod
322238,1673279100,10065,1951,6,course
322237,1669293532,9948,1951,8,mod
322236,1673278508,9948,1951,8,mod
322235,1669293532,9948,1951,-1,mod
322234,1669795186,9948,1951,6,mod
322233,1669293532,9948,1951,-1,mod
322232,1673279100,9948,1951,8,course
322225,1669293532,9677,1951,7,mod
322224,1673278508,9677,1951,10,mod
322223,1669293532,9677,1951,-1,mod
322222,1669795186,9677,1951,9,mod
322221,1669293532,9677,1951,-1,mod
322220,1673279100,9677,1951,9,course
322219,1669293532,9480,1951,0,mod
322218,1673278738,9480,1951,0,mod
322217,1669293532,9480,1951,-1,mod
322216,1669293532,9480,1951,-1,mod
322215,1669293532,9480,1951,-1,mod
322214,1673279100,9480,1951,-1,course
322193,1671613253,9948,1949,9,course
322173,1671613253,10065,1949,6,course
322163,1671619054,9480,1949,-1,course
322153,1671619054,9956,1949,-1,course
322143,1671613253,9677,1949,9,course
322121,1667810828,9771,1948,10,mod
322120,1670771825,9771,1948,8,mod
322119,1671035386,9771,1948,0,mod
322118,1669293530,9771,1948,-1,mod
322117,1669293530,9771,1948,-1,mod
322116,1670153965,9771,1948,9,mod
322115,1673602670,9771,1948,9,mod
322114,1669293530,9771,1948,-1,mod
322113,1669293530,9771,1948,-1,mod
322112,1673602749,9771,1948,9,course
322101,1670153514,9954,1948,0,mod
322100,1670771840,9954,1948,0,mod
322099,1669293530,9954,1948,-1,mod
322098,1669293530,9954,1948,-1,mod
322097,1669293530,9954,1948,-1,mod
322096,1670154535,9954,1948,3,mod
322095,1669293530,9954,1948,-1,mod
322094,1669293530,9954,1948,-1,mod
322093,1669293530,9954,1948,-1,mod
322092,1673602842,9954,1948,1,course
322081,1669293530,9954,1947,-1,mod
322080,1667835862,9954,1947,0,mod
322079,1664209550,9954,1947,9,mod
322078,1669293530,9954,1947,-1,mod
322077,1669293530,9954,1947,-1,mod
322075,1665500497,9954,1947,8,mod
322074,1669293530,9954,1947,-1,mod
322073,1669293530,9954,1947,-1,mod
322072,1669293530,9954,1947,-1,mod
322070,1669293530,9954,1947,-1,mod
322069,1669293530,9954,1947,-1,mod
322068,1669293530,9954,1947,-1,mod
322067,1669293530,9954,1947,6,course
322066,1669293530,10069,1947,-1,mod
322065,1667835871,10069,1947,10,mod
322064,1664209556,10069,1947,10,mod
322063,1669293530,10069,1947,-1,mod
322062,1669293530,10069,1947,-1,mod
322061,1666269346,10069,1947,10,mod
322060,1665500502,10069,1947,8,mod
322059,1669293530,10069,1947,-1,mod
322058,1669293530,10069,1947,-1,mod
322057,1669293530,10069,1947,-1,mod
322055,1669293530,10069,1947,-1,mod
322054,1669293530,10069,1947,-1,mod
322053,1669293530,10069,1947,-1,mod
322052,1674483773,10069,1947,9,course
322051,1669293529,9804,1947,-1,mod
322050,1667835838,9804,1947,10,mod
322049,1664209525,9804,1947,10,mod
322047,1669293529,9804,1947,-1,mod
322046,1666269330,9804,1947,10,mod
322045,1665500486,9804,1947,10,mod
322044,1669293529,9804,1947,-1,mod
322043,1669293529,9804,1947,-1,mod
322042,1669293529,9804,1947,-1,mod
322040,1669293529,9804,1947,-1,mod
322039,1669293529,9804,1947,-1,mod
322038,1669293529,9804,1947,-1,mod
322037,1669293529,9804,1947,10,course
322036,1669293529,9848,1947,-1,mod
322034,1664209664,9848,1947,8,mod
322033,1663009302,9848,1947,10,mod
322032,1669293529,9848,1947,-1,mod
322030,1665500491,9848,1947,10,mod
322029,1669293529,9848,1947,-1,mod
322028,1669293529,9848,1947,-1,mod
322027,1669293529,9848,1947,-1,mod
322025,1669293529,9848,1947,-1,mod
322024,1669293529,9848,1947,-1,mod
322023,1669293529,9848,1947,-1,mod
322022,1669293529,9848,1947,9,course
322021,1674483686,9771,1947,8,mod
322020,1667835888,9771,1947,10,mod
322019,1664209678,9771,1947,8,mod
322018,1663009168,9771,1947,10,mod
322017,1669293529,9771,1947,-1,mod
322016,1666269324,9771,1947,10,mod
322015,1665500480,9771,1947,10,mod
322014,1669293529,9771,1947,-1,mod
322013,1669293529,9771,1947,-1,mod
322012,1669293529,9771,1947,-1,mod
322010,1669293529,9771,1947,-1,mod
322009,1669293529,9771,1947,-1,mod
322008,1669293529,9771,1947,-1,mod
322007,1674483779,9771,1947,9,course
322006,1670925693,9771,1946,8,mod
322005,1670925452,9771,1946,8,mod
322004,1666181428,9771,1946,10,mod
322003,1664209785,9771,1946,6,mod
322001,1669293528,9771,1946,-1,mod
322000,1669293528,9771,1946,-1,mod
321999,1669293528,9771,1946,-1,mod
321998,1669293528,9771,1946,-1,mod
321997,1669293528,9771,1946,-1,mod
321996,1674052557,9771,1946,10,course
321995,1670925586,10069,1946,8,mod
321994,1670925740,10069,1946,0,mod
321993,1666181468,10069,1946,10,mod
321992,1664209777,10069,1946,10,mod
321990,1669293529,10069,1946,-1,mod
321989,1669293529,10069,1946,-1,mod
321988,1669293529,10069,1946,-1,mod
321987,1669293529,10069,1946,-1,mod
321986,1669293529,10069,1946,-1,mod
321985,1674052557,10069,1946,9,course
321984,1670925544,9804,1946,0,mod
321983,1670925512,9804,1946,8,mod
321982,1666875509,9804,1946,9,mod
321981,1664209742,9804,1946,10,mod
321979,1669293529,9804,1946,-1,mod
321978,1669293529,9804,1946,-1,mod
321977,1669293529,9804,1946,-1,mod
321976,1669293529,9804,1946,-1,mod
321975,1669293529,9804,1946,-1,mod
321974,1674052557,9804,1946,1,course
321973,1670925552,9954,1946,0,mod
321972,1670925327,9954,1946,0,mod
321971,1666875536,9954,1946,0,mod
321970,1664209768,9954,1946,10,mod
321968,1669293529,9954,1946,-1,mod
321967,1669293529,9954,1946,-1,mod
321966,1669293529,9954,1946,-1,mod
321965,1669293529,9954,1946,-1,mod
321964,1669293529,9954,1946,-1,mod
321963,1674052557,9954,1946,1,course
321962,1670925549,9848,1946,0,mod
321961,1669293529,9848,1946,-1,mod
321960,1669293529,9848,1946,-1,mod
321959,1664209757,9848,1946,6,mod
321957,1669293529,9848,1946,-1,mod
321956,1669293529,9848,1946,-1,mod
321955,1669293529,9848,1946,-1,mod
321954,1669293529,9848,1946,-1,mod
321953,1669293529,9848,1946,-1,mod
321952,1674052557,9848,1946,1,course
321923,1669293527,8720,1945,-1,mod
321900,1672375842,9954,1945,8,mod
321898,1672748094,9954,1945,0,mod
321897,1672748094,9954,1945,0,mod
321896,1672748094,9954,1945,0,mod
321893,1672748094,9954,1945,2,course
321892,1672748094,9954,1945,0,mod
321883,1672748094,9998,1945,9,course
321873,1672748094,9999,1945,8,course
321853,1672748094,10019,1945,8,course
321843,1672748095,10014,1945,10,course
321827,1671775853,9948,1945,5,mod
321826,1671775853,9948,1945,5,mod
321823,1672748094,9948,1945,5,course
321822,1671775853,9948,1945,4,mod
321793,1672748095,9945,1945,9,course
321783,1672748681,10060,1945,-1,course
321753,1672748681,9956,1945,-1,course
321743,1672748094,10101,1945,8,course
321733,1672748094,9994,1945,8,course
321721,1669724050,9945,1936,9,mod
321720,1669293524,9945,1936,-1,mod
321719,1669293524,9945,1936,-1,mod
321718,1669293524,9945,1936,-1,mod
321717,1673433706,9945,1936,9,mod
321716,1669293524,9945,1936,-1,mod
321715,1669293524,9945,1936,-1,mod
321714,1669293524,9945,1936,-1,mod
321713,1669293524,9945,1936,-1,mod
321712,1666091483,9945,1936,7,mod
321711,1665397376,9945,1936,6,mod
321710,1664185874,9945,1936,8,mod
321709,1673432437,9945,1936,8,mod
321708,1673432798,9945,1936,8,mod
321707,1664186138,9945,1936,9,mod
321706,1674048815,9945,1936,9,mod
321705,1670933648,9945,1936,7,mod
321704,1670327380,9945,1936,9,mod
321703,1669724170,9945,1936,9,mod
321702,1669111684,9945,1936,10,mod
321701,1669723982,9945,1936,8,mod
321700,1669724020,9945,1936,9,mod
321699,1666725753,9945,1936,10,mod
321698,1667217005,9945,1936,9,mod
321697,1673433097,9945,1936,6,mod
321696,1673433058,9945,1936,0,mod
321695,1666725702,9945,1936,8,mod
321694,1674050541,9945,1936,8,course
321667,1674050541,10060,1936,-1,course
321665,1673432988,9718,1936,0,mod
321664,1669293524,9718,1936,-1,mod
321663,1669293524,9718,1936,-1,mod
321662,1669293524,9718,1936,-1,mod
321661,1673433702,9718,1936,0,mod
321660,1669293524,9718,1936,-1,mod
321659,1669293524,9718,1936,-1,mod
321658,1669293524,9718,1936,-1,mod
321657,1669293524,9718,1936,-1,mod
321656,1666091462,9718,1936,6,mod
321655,1669293524,9718,1936,-1,mod
321654,1664364954,9718,1936,7,mod
321653,1673432848,9718,1936,0,mod
321652,1673433874,9718,1936,0,mod
321651,1666091333,9718,1936,10,mod
321650,1674048768,9718,1936,8,mod
321649,1673433464,9718,1936,0,mod
321648,1671540879,9718,1936,8,mod
321647,1673433322,9718,1936,0,mod
321646,1671542219,9718,1936,10,mod
321645,1673433216,9718,1936,0,mod
321644,1671542179,9718,1936,10,mod
321643,1671542132,9718,1936,9,mod
321642,1671542060,9718,1936,9,mod
321641,1673433093,9718,1936,0,mod
321640,1673433052,9718,1936,0,mod
321639,1667217038,9718,1936,8,mod
321638,1674050541,9718,1936,6,course
321637,1673433005,10063,1936,0,mod
321636,1669293524,10063,1936,-1,mod
321635,1669293524,10063,1936,-1,mod
321634,1669293524,10063,1936,-1,mod
321633,1673433809,10063,1936,0,mod
321632,1669293524,10063,1936,-1,mod
321631,1669293524,10063,1936,-1,mod
321630,1669293524,10063,1936,-1,mod
321629,1669293524,10063,1936,-1,mod
321628,1666091506,10063,1936,4,mod
321627,1669293524,10063,1936,-1,mod
321626,1669293524,10063,1936,-1,mod
321625,1673432890,10063,1936,0,mod
321624,1673433889,10063,1936,0,mod
321623,1673433582,10063,1936,0,mod
321622,1674048840,10063,1936,9,mod
321621,1673433501,10063,1936,0,mod
321620,1673431966,10063,1936,9,mod
321619,1673433344,10063,1936,0,mod
321618,1673433278,10063,1936,0,mod
321617,1669119639,10063,1936,8,mod
321616,1669119592,10063,1936,8,mod
321615,1667904361,10063,1936,10,mod
321614,1667904398,10063,1936,8,mod
321613,1673433100,10063,1936,9,mod
321612,1673433063,10063,1936,7,mod
321611,1667904320,10063,1936,8,mod
321610,1674050541,10063,1936,6,course
321609,1674047761,9836,1936,10,mod
321608,1669293524,9836,1936,-1,mod
321607,1669293524,9836,1936,-1,mod
321606,1669293524,9836,1936,-1,mod
321605,1674047635,9836,1936,8,mod
321604,1669293524,9836,1936,-1,mod
321603,1669293524,9836,1936,-1,mod
321602,1669293524,9836,1936,-1,mod
321601,1669293524,9836,1936,-1,mod
321599,1665397342,9836,1936,6,mod
321598,1669293524,9836,1936,-1,mod
321597,1674047954,9836,1936,9,mod
321596,1674047920,9836,1936,9,mod
321595,1673433566,9836,1936,0,mod
321594,1674048798,9836,1936,7,mod
321593,1670933688,9836,1936,9,mod
321592,1674047839,9836,1936,8,mod
321591,1674047802,9836,1936,9,mod
321590,1674047718,9836,1936,9,mod
321589,1674047678,9836,1936,8,mod
321588,1674047585,9836,1936,9,mod
321587,1673433164,9836,1936,0,mod
321586,1674047546,9836,1936,10,mod
321585,1674047510,9836,1936,7,mod
321584,1674047459,9836,1936,9,mod
321583,1667904285,9836,1936,9,mod
321582,1674050541,9836,1936,7,course
321581,1674471835,9718,1935,9,mod
321580,1674468269,9718,1935,8,mod
321579,1674552239,9718,1935,8,course
321578,1674471817,9718,1935,0,mod
321577,1674463919,9836,1935,9,mod
321576,1674471817,9836,1935,9,mod
321575,1666971980,9836,1935,10,mod
321574,1674552239,9836,1935,10,course
321573,1674552101,9945,1935,8,mod
321572,1674552101,9945,1935,8,mod
321571,1674552239,9945,1935,8,course
321569,1667217322,9945,1934,10,mod
321568,1666090913,9945,1934,9,mod
321567,1673134768,9945,1934,9,mod
321566,1669723866,9945,1934,9,mod
321565,1669293522,9945,1934,-1,mod
321564,1669803801,9945,1934,8,mod
321563,1669107208,9945,1934,10,mod
321562,1669030308,9945,1934,8,mod
321561,1669293522,9945,1934,-1,mod
321560,1669293522,9945,1934,-1,mod
321559,1667903770,9945,1934,10,mod
321558,1669293522,9945,1934,-1,mod
321557,1666260297,9945,1934,9,mod
321556,1669293522,9945,1934,-1,mod
321555,1669293522,9945,1934,-1,mod
321554,1665398205,9945,1934,10,mod
321553,1664311277,9945,1934,8,mod
321552,1663058626,9945,1934,9,mod
321551,1664184531,9945,1934,10,mod
321550,1673624889,9945,1934,9,course
321549,1669293522,10060,1934,-1,mod
321547,1669293522,10060,1934,-1,mod
321546,1669293522,10060,1934,-1,mod
321545,1669293522,10060,1934,-1,mod
321544,1669293522,10060,1934,-1,mod
321543,1669293522,10060,1934,-1,mod
321542,1669293522,10060,1934,-1,mod
321541,1669293522,10060,1934,-1,mod
321540,1669293522,10060,1934,-1,mod
321538,1669293522,10060,1934,-1,mod
321537,1669293522,10060,1934,-1,mod
321536,1669293522,10060,1934,-1,mod
321535,1669293522,10060,1934,-1,mod
321534,1669293522,10060,1934,-1,mod
321533,1669293522,10060,1934,-1,mod
321531,1669293522,10060,1934,-1,mod
321530,1673624889,10060,1934,-1,course
321529,1667217348,9718,1934,10,mod
321528,1666090891,9718,1934,9,mod
321527,1673134669,9718,1934,7,mod
321526,1672650524,9718,1934,8,mod
321525,1669293522,9718,1934,-1,mod
321524,1673134286,9718,1934,0,mod
321523,1670933868,9718,1934,9,mod
321522,1673133973,9718,1934,0,mod
321521,1669293522,9718,1934,-1,mod
321520,1669293522,9718,1934,-1,mod
321519,1667903756,9718,1934,10,mod
321518,1669293522,9718,1934,-1,mod
321517,1666260246,9718,1934,9,mod
321516,1669293522,9718,1934,-1,mod
321515,1669293522,9718,1934,-1,mod
321514,1673133605,9718,1934,0,mod
321513,1664311250,9718,1934,9,mod
321512,1663058587,9718,1934,9,mod
321511,1664310769,9718,1934,10,mod
321510,1673624889,9718,1934,7,course
321509,1673134506,10063,1934,0,mod
321508,1669106729,10063,1934,9,mod
321507,1673134804,10063,1934,8,mod
321506,1670934060,10063,1934,9,mod
321505,1669293522,10063,1934,-1,mod
321504,1670934004,10063,1934,8,mod
321503,1669107357,10063,1934,8,mod
321502,1669119829,10063,1934,10,mod
321501,1669293522,10063,1934,-1,mod
321500,1669293522,10063,1934,-1,mod
321499,1667903784,10063,1934,10,mod
321498,1669293522,10063,1934,-1,mod
321497,1667903903,10063,1934,9,mod
321496,1669293522,10063,1934,-1,mod
321495,1669293522,10063,1934,-1,mod
321494,1673133677,10063,1934,0,mod
321493,1664311199,10063,1934,9,mod
321492,1663156642,10063,1934,8,mod
321491,1663708172,10063,1934,9,mod
321490,1673624889,10063,1934,8,course
321489,1667904016,9836,1934,9,mod
321488,1673624322,9836,1934,9,mod
321487,1673134725,9836,1934,4,mod
321486,1670417187,9836,1934,10,mod
321485,1669293522,9836,1934,-1,mod
321484,1670933981,9836,1934,8,mod
321483,1673624378,9836,1934,9,mod
321482,1669030283,9836,1934,10,mod
321481,1669293522,9836,1934,-1,mod
321480,1669293522,9836,1934,-1,mod
321479,1673624281,9836,1934,9,mod
321478,1669293522,9836,1934,-1,mod
321477,1667903948,9836,1934,9,mod
321476,1669293522,9836,1934,-1,mod
321475,1669293522,9836,1934,-1,mod
321474,1665472996,9836,1934,9,mod
321473,1664365132,9836,1934,8,mod
321472,1663058607,9836,1934,9,mod
321471,1663708226,9836,1934,10,mod
321470,1673624889,9836,1934,6,course
321469,1669293521,10063,1933,-1,mod
321467,1672651480,10063,1933,0,mod
321466,1669293521,10063,1933,-1,mod
321465,1669106258,10063,1933,5,mod
321464,1672651088,10063,1933,0,mod
321461,1669293521,10063,1933,-1,mod
321460,1667904186,10063,1933,6,mod
321459,1670933799,10063,1933,9,mod
321458,1669105686,10063,1933,9,mod
321457,1667904132,10063,1933,7,mod
321456,1666091269,10063,1933,9,mod
321455,1667904096,10063,1933,8,mod
321454,1672653326,10063,1933,6,course
321453,1669293521,9718,1933,-1,mod
321451,1672651332,9718,1933,0,mod
321450,1669293521,9718,1933,-1,mod
321449,1672650216,9718,1933,8,mod
321448,1672651028,9718,1933,0,mod
321445,1669293521,9718,1933,-1,mod
321444,1666725064,9718,1933,6,mod
321443,1672651121,9718,1933,0,mod
321442,1672650254,9718,1933,8,mod
321441,1666091109,9718,1933,10,mod
321440,1666091223,9718,1933,8,mod
321439,1666091031,9718,1933,9,mod
321438,1672653326,9718,1933,6,course
321437,1669293521,9945,1933,-1,mod
321435,1669723790,9945,1933,8,mod
321434,1669293521,9945,1933,-1,mod
321433,1669723737,9945,1933,8,mod
321432,1669804545,9945,1933,9,mod
321429,1669293521,9945,1933,-1,mod
321428,1666773317,9945,1933,6,mod
321427,1670933782,9945,1933,7,mod
321426,1669804689,9945,1933,10,mod
321425,1666091160,9945,1933,9,mod
321424,1665397215,9945,1933,10,mod
321423,1665397119,9945,1933,9,mod
321422,1672653326,9945,1933,8,course
321421,1669293521,9836,1933,-1,mod
321419,1673624136,9836,1933,7,mod
321418,1669293521,9836,1933,-1,mod
321417,1672651524,9836,1933,0,mod
321416,1672651065,9836,1933,0,mod
321413,1669293521,9836,1933,-1,mod
321412,1666725028,9836,1933,6,mod
321411,1670933768,9836,1933,6,mod
321410,1672651597,9836,1933,0,mod
321409,1666724985,9836,1933,6,mod
321408,1665397172,9836,1933,10,mod
321407,1666724946,9836,1933,6,mod
321406,1672653326,9836,1933,5,course
321403,1674115908,7639,1932,8,course
321400,1674115908,8351,1932,7,course
321397,1669293520,8809,1932,-1,course
321395,1669293520,8351,1931,-1,mod
321394,1674329719,8351,1931,9,course
321393,1673512485,7677,1928,-1,course
321392,1669293519,8328,1928,-1,mod
321391,1669293519,8328,1928,-1,mod
321390,1669293519,8328,1928,-1,mod
321388,1669293519,8328,1928,-1,mod
321387,1673512495,8328,1928,-1,course
321381,1673512104,7639,1928,10,course
321375,1673512104,8351,1928,10,course
321374,1671820078,8351,1921,6,mod
321373,1671820078,8351,1921,7,course
321372,1673270823,9998,1921,7,mod
321371,1673270825,9998,1921,7,course
321370,1671820078,10014,1921,7,mod
321369,1671820078,10014,1921,7,course
321368,1674208695,8564,1913,8,mod
321367,1674208680,8564,1913,9,mod
321366,1674208613,8564,1913,9,mod
321365,1663053404,8564,1913,9,mod
321364,1674208544,8564,1913,-1,mod
321363,1674208544,8564,1913,-1,mod
321362,1674208544,8564,1913,-1,mod
321361,1674208544,8564,1913,-1,mod
321360,1674208749,8564,1913,9,course
321359,1669293512,9202,1910,-1,mod
321358,1669293512,9202,1910,-1,mod
321357,1669293512,9202,1910,-1,mod
321356,1669293512,9202,1910,-1,mod
321355,1669293512,9202,1910,-1,mod
321354,1669293512,9202,1910,-1,mod
321353,1669293512,9202,1910,-1,mod
321352,1669293512,9202,1910,-1,mod
321351,1669293512,9202,1910,-1,mod
321350,1669293512,9202,1910,-1,mod
321349,1669293512,9202,1910,-1,mod
321348,1669293512,9202,1910,-1,mod
321347,1669293512,9202,1910,-1,mod
321346,1669293512,9202,1910,-1,mod
321345,1669293512,9202,1910,-1,mod
321344,1668539371,9202,1910,8,mod
321343,1669293512,9202,1910,-1,mod
321342,1674282866,9202,1910,8,course
321325,1674282866,9189,1910,8,course
321323,1669293513,10067,1910,-1,mod
321322,1669293513,10067,1910,-1,mod
321321,1669293513,10067,1910,-1,mod
321320,1669293513,10067,1910,-1,mod
321319,1669293513,10067,1910,-1,mod
321318,1669293513,10067,1910,-1,mod
321317,1669293513,10067,1910,-1,mod
321316,1669293513,10067,1910,-1,mod
321315,1669293513,10067,1910,-1,mod
321314,1669293513,10067,1910,-1,mod
321313,1669293513,10067,1910,-1,mod
321312,1669293512,10067,1910,-1,mod
321311,1669293512,10067,1910,-1,mod
321310,1669293512,10067,1910,-1,mod
321309,1669293512,10067,1910,-1,mod
321308,1668538609,10067,1910,8,mod
321307,1669293512,10067,1910,-1,mod
321306,1674282866,10067,1910,8,course
321305,1669293511,9189,1909,-1,mod
321304,1669293511,9189,1909,-1,mod
321303,1666720259,9189,1909,8,mod
321302,1669293511,9189,1909,-1,mod
321301,1669293511,9189,1909,-1,mod
321300,1669293511,9189,1909,-1,mod
321299,1669293511,9189,1909,-1,mod
321298,1669293511,9189,1909,-1,mod
321297,1669293511,9189,1909,-1,mod
321296,1669293511,9189,1909,-1,mod
321295,1669293511,9189,1909,-1,mod
321294,1669293511,9189,1909,-1,mod
321293,1671610105,9189,1909,9,course
321281,1671610105,10067,1909,8,course
321279,1674041580,9061,1908,10,mod
321278,1674041376,9061,1908,0,mod
321277,1664259059,9061,1908,6,mod
321276,1664259928,9061,1908,9,mod
321275,1674041747,9061,1908,9,mod
321274,1669293511,9061,1908,-1,mod
321273,1669293511,9061,1908,-1,mod
321272,1669293511,9061,1908,-1,mod
321271,1669293511,9061,1908,-1,mod
321270,1669293511,9061,1908,-1,mod
321269,1669293511,9061,1908,-1,mod
321268,1674041948,9061,1908,0,mod
321266,1669293510,9061,1908,-1,mod
321265,1669293510,9061,1908,-1,mod
321264,1669293510,9061,1908,-1,mod
321263,1669293510,9061,1908,-1,mod
321262,1669293510,9061,1908,-1,mod
321261,1669293510,9061,1908,-1,mod
321260,1674045612,9061,1908,7,course
321259,1674041546,9289,1908,10,mod
321258,1674041365,9289,1908,9,mod
321257,1664258464,9289,1908,10,mod
321256,1664209139,9289,1908,10,mod
321255,1674041713,9289,1908,10,mod
321254,1669293511,9289,1908,-1,mod
321253,1669293511,9289,1908,-1,mod
321252,1669293511,9289,1908,-1,mod
321251,1669293511,9289,1908,-1,mod
321250,1669293511,9289,1908,-1,mod
321249,1669293511,9289,1908,-1,mod
321248,1674041939,9289,1908,10,mod
321246,1669293511,9289,1908,-1,mod
321245,1669293511,9289,1908,-1,mod
321244,1669293511,9289,1908,-1,mod
321243,1669293511,9289,1908,-1,mod
321242,1669293511,9289,1908,-1,mod
321241,1669293511,9289,1908,-1,mod
321240,1674045613,9289,1908,9,course
321239,1674041587,9065,1908,0,mod
321238,1674041381,9065,1908,0,mod
321237,1664258485,9065,1908,8,mod
321236,1674043004,9065,1908,0,mod
321235,1674041752,9065,1908,0,mod
321234,1669293511,9065,1908,-1,mod
321233,1669293511,9065,1908,-1,mod
321232,1669293511,9065,1908,-1,mod
321231,1669293511,9065,1908,-1,mod
321230,1669293511,9065,1908,-1,mod
321229,1669293511,9065,1908,-1,mod
321228,1674041955,9065,1908,0,mod
321226,1669293511,9065,1908,-1,mod
321225,1669293511,9065,1908,-1,mod
321224,1669293511,9065,1908,-1,mod
321223,1669293511,9065,1908,-1,mod
321222,1669293511,9065,1908,-1,mod
321221,1669293511,9065,1908,-1,mod
321220,1674045613,9065,1908,3,course
