id,eventname,component,action,target,objecttable,objectid,crud,edulevel,contextid,contextlevel,contextinstanceid,userid,courseid,relateduserid,anonymous,other,timecreated,origin,ip,realuserid
9440,\core\event\tag_added,core,added,tag,tag_instance,191,c,0,14,50,2,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":355,""itemtype"":""question""}",1761447449,restore,,
9441,\core\event\tag_added,core,added,tag,tag_instance,192,c,0,14,50,2,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":356,""itemtype"":""question""}",1761447449,restore,,
9442,\core\event\tag_added,core,added,tag,tag_instance,193,c,0,14,50,2,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":357,""itemtype"":""question""}",1761447449,restore,,
9443,\core\event\tag_added,core,added,tag,tag_instance,194,c,0,14,50,2,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":358,""itemtype"":""question""}",1761447449,restore,,
9444,\core\event\tag_added,core,added,tag,tag_instance,195,c,0,14,50,2,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":359,""itemtype"":""question""}",1761447449,restore,,
9445,\core\event\tag_added,core,added,tag,tag_instance,196,c,0,14,50,2,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":360,""itemtype"":""question""}",1761447449,restore,,
9446,\core\event\tag_added,core,added,tag,tag_instance,197,c,0,14,50,2,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":361,""itemtype"":""question""}",1761447449,restore,,
9447,\core\event\tag_added,core,added,tag,tag_instance,198,c,0,14,50,2,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":362,""itemtype"":""question""}",1761447449,restore,,
9448,\core\event\tag_added,core,added,tag,tag_instance,199,c,0,14,50,2,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":363,""itemtype"":""question""}",1761447449,restore,,
9449,\core\event\tag_added,core,added,tag,tag_instance,200,c,0,14,50,2,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":364,""itemtype"":""question""}",1761447449,restore,,
9450,\core\event\tag_added,core,added,tag,tag_instance,201,c,0,14,50,2,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":365,""itemtype"":""question""}",1761447449,restore,,
9451,\core\event\tag_added,core,added,tag,tag_instance,202,c,0,14,50,2,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":366,""itemtype"":""question""}",1761447449,restore,,
9452,\core\event\tag_added,core,added,tag,tag_instance,203,c,0,14,50,2,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":367,""itemtype"":""question""}",1761447449,restore,,
9453,\core\event\tag_added,core,added,tag,tag_instance,204,c,0,14,50,2,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":368,""itemtype"":""question""}",1761447449,restore,,
9454,\core\event\tag_added,core,added,tag,tag_instance,205,c,0,14,50,2,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":369,""itemtype"":""question""}",1761447449,restore,,
9455,\core\event\tag_added,core,added,tag,tag_instance,206,c,0,14,50,2,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":370,""itemtype"":""question""}",1761447449,restore,,
9426,\core\event\course_section_deleted,core,deleted,course_section,course_sections,3,d,1,14,50,2,2,2,,0,"{""sectionnum"":9,""sectionname"":""B\u00e0i 1: L\u00e0m quen v\u1edbi Tr\u00ed tu\u1ec7 nh\u00e2n t\u1ea1o""}",1761447445,cli,,
9427,\core\event\course_section_deleted,core,deleted,course_section,course_sections,4,d,1,14,50,2,2,2,,0,"{""sectionnum"":8,""sectionname"":""B\u00e0i 2: Tr\u00ed tu\u1ec7 nh\u00e2n t\u1ea1o trong khoa h\u1ecdc v\u00e0 \u0111\u1eddi s\u1ed1ng""}",1761447445,cli,,
9428,\core\event\course_section_deleted,core,deleted,course_section,course_sections,6,d,1,14,50,2,2,2,,0,"{""sectionnum"":7,""sectionname"":""B\u00e0i 3: M\u1ed9t s\u1ed1 thi\u1ebft b\u1ecb m\u1ea1ng th\u00f4ng d\u1ee5ng""}",1761447445,cli,,
9429,\core\event\course_section_deleted,core,deleted,course_section,course_sections,7,d,1,14,50,2,2,2,,0,"{""sectionnum"":6,""sectionname"":""B\u00e0i 4: Giao th\u1ee9c m\u1ea1ng""}",1761447445,cli,,
9430,\core\event\course_section_deleted,core,deleted,course_section,course_sections,8,d,1,14,50,2,2,2,,0,"{""sectionnum"":5,""sectionname"":""B\u00e0i 5: Th\u1ef1c h\u00e0nh chia s\u1ebd t\u00e0i nguy\u00ean tr\u00ean m\u1ea1ng""}",1761447445,cli,,
9431,\core\event\course_section_deleted,core,deleted,course_section,course_sections,10,d,1,14,50,2,2,2,,0,"{""sectionnum"":4,""sectionname"":""B\u00e0i 6: Giao ti\u1ebfp v\u00e0 \u1ee9ng x\u1eed trong kh\u00f4ng gian m\u1ea1ng""}",1761447445,cli,,
9432,\core\event\group_deleted,core,deleted,group,groups,1,d,0,14,50,2,2,2,,0,null,1761447445,cli,,
9433,\core\event\group_deleted,core,deleted,group,groups,2,d,0,14,50,2,2,2,,0,null,1761447445,cli,,
9434,\core\event\group_deleted,core,deleted,group,groups,3,d,0,14,50,2,2,2,,0,null,1761447445,cli,,
9435,\core\event\course_content_deleted,core,deleted,course_content,course,2,d,1,14,50,2,2,2,,0,"{""shortname"":""Tin 12 - CS"",""fullname"":""Tin 12 - \u0110\u1ecbnh h\u01b0\u1edbng Khoa h\u1ecdc M\u00e1y t\u00ednh"",""options"":{""keep_roles_and_enrolments"":1,""keep_groups_and_groupings"":0,""userid"":""2""}}",1761447445,cli,,
9399,\core\event\tag_removed,core,removed,tag,tag_instance,171,d,0,27,70,13,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":""13"",""itemtype"":""course_modules""}",1761447444,cli,,
9400,\core\event\tag_removed,core,removed,tag,tag_instance,172,d,0,31,70,17,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":""17"",""itemtype"":""course_modules""}",1761447444,cli,,
9401,\core\event\tag_removed,core,removed,tag,tag_instance,173,d,0,32,70,18,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":""18"",""itemtype"":""course_modules""}",1761447444,cli,,
9402,\core\event\tag_removed,core,removed,tag,tag_instance,174,d,0,33,70,19,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":""19"",""itemtype"":""course_modules""}",1761447444,cli,,
9403,\core\event\question_deleted,core,deleted,question,question,290,d,1,37,70,23,2,2,,0,"{""categoryid"":""11""}",1761447444,cli,,
9404,\core\event\question_deleted,core,deleted,question,question,291,d,1,37,70,23,2,2,,0,"{""categoryid"":""11""}",1761447444,cli,,
9405,\core\event\question_deleted,core,deleted,question,question,292,d,1,37,70,23,2,2,,0,"{""categoryid"":""11""}",1761447444,cli,,
9406,\core\event\question_deleted,core,deleted,question,question,293,d,1,37,70,23,2,2,,0,"{""categoryid"":""11""}",1761447444,cli,,
9407,\core\event\question_deleted,core,deleted,question,question,294,d,1,37,70,23,2,2,,0,"{""categoryid"":""11""}",1761447444,cli,,
9408,\core\event\question_deleted,core,deleted,question,question,295,d,1,37,70,23,2,2,,0,"{""categoryid"":""11""}",1761447444,cli,,
9409,\core\event\question_deleted,core,deleted,question,question,296,d,1,37,70,23,2,2,,0,"{""categoryid"":""11""}",1761447444,cli,,
9410,\core\event\question_deleted,core,deleted,question,question,297,d,1,37,70,23,2,2,,0,"{""categoryid"":""11""}",1761447444,cli,,
9411,\core\event\question_deleted,core,deleted,question,question,298,d,1,37,70,23,2,2,,0,"{""categoryid"":""11""}",1761447444,cli,,
9412,\core\event\question_deleted,core,deleted,question,question,299,d,1,37,70,23,2,2,,0,"{""categoryid"":""11""}",1761447444,cli,,
9413,\core\event\question_deleted,core,deleted,question,question,300,d,1,37,70,23,2,2,,0,"{""categoryid"":""11""}",1761447444,cli,,
9414,\core\event\tag_removed,core,removed,tag,tag_instance,175,d,0,37,70,23,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":""23"",""itemtype"":""course_modules""}",1761447444,cli,,
9415,\core\event\tag_removed,core,removed,tag,tag_instance,176,d,0,38,70,24,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":""24"",""itemtype"":""course_modules""}",1761447444,cli,,
9416,\core\event\tag_removed,core,removed,tag,tag_instance,177,d,0,39,70,25,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":""25"",""itemtype"":""course_modules""}",1761447444,cli,,
9417,\core\event\tag_removed,core,removed,tag,tag_instance,178,d,0,43,70,29,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":""29"",""itemtype"":""course_modules""}",1761447444,cli,,
9418,\core\event\tag_removed,core,removed,tag,tag_instance,179,d,0,44,70,30,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":""30"",""itemtype"":""course_modules""}",1761447444,cli,,
9419,\core\event\tag_removed,core,removed,tag,tag_instance,180,d,0,45,70,31,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":""31"",""itemtype"":""course_modules""}",1761447444,cli,,
9420,\core\event\tag_removed,core,removed,tag,tag_instance,181,d,0,49,70,35,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":""35"",""itemtype"":""course_modules""}",1761447444,cli,,
9421,\core\event\tag_removed,core,removed,tag,tag_instance,182,d,0,50,70,36,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":""36"",""itemtype"":""course_modules""}",1761447444,cli,,
9422,\core\event\tag_removed,core,removed,tag,tag_instance,183,d,0,51,70,37,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":""37"",""itemtype"":""course_modules""}",1761447444,cli,,
9423,\core\event\tag_removed,core,removed,tag,tag_instance,184,d,0,55,70,41,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":""41"",""itemtype"":""course_modules""}",1761447444,cli,,
9424,\core\event\tag_removed,core,removed,tag,tag_instance,185,d,0,56,70,42,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":""42"",""itemtype"":""course_modules""}",1761447444,cli,,
9425,\core\event\tag_removed,core,removed,tag,tag_instance,186,d,0,57,70,43,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":""43"",""itemtype"":""course_modules""}",1761447444,cli,,
9339,\core\event\grade_deleted,core,deleted,grade,grade_grades,74,d,1,14,50,2,2,2,7,0,"{""itemid"":""16"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9340,\core\event\grade_item_deleted,core,deleted,grade_item,grade_items,16,d,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 3 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447443,cli,,
9341,\core\event\grade_deleted,core,deleted,grade,grade_grades,17,d,1,14,50,2,2,2,3,0,"{""itemid"":""17"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9342,\core\event\grade_deleted,core,deleted,grade,grade_grades,46,d,1,14,50,2,2,2,5,0,"{""itemid"":""17"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9343,\core\event\grade_deleted,core,deleted,grade,grade_grades,75,d,1,14,50,2,2,2,7,0,"{""itemid"":""17"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9344,\core\event\grade_item_deleted,core,deleted,grade_item,grade_items,17,d,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 3 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447443,cli,,
9345,\core\event\grade_deleted,core,deleted,grade,grade_grades,18,d,1,14,50,2,2,2,3,0,"{""itemid"":""18"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9346,\core\event\grade_deleted,core,deleted,grade,grade_grades,47,d,1,14,50,2,2,2,5,0,"{""itemid"":""18"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9347,\core\event\grade_deleted,core,deleted,grade,grade_grades,76,d,1,14,50,2,2,2,7,0,"{""itemid"":""18"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9348,\core\event\grade_item_deleted,core,deleted,grade_item,grade_items,18,d,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 4"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761447443,cli,,
9349,\core\event\grade_deleted,core,deleted,grade,grade_grades,19,d,1,14,50,2,2,2,3,0,"{""itemid"":""19"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9350,\core\event\grade_deleted,core,deleted,grade,grade_grades,48,d,1,14,50,2,2,2,5,0,"{""itemid"":""19"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9351,\core\event\grade_deleted,core,deleted,grade,grade_grades,77,d,1,14,50,2,2,2,7,0,"{""itemid"":""19"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9352,\core\event\grade_item_deleted,core,deleted,grade_item,grade_items,19,d,0,14,50,2,2,2,,0,"{""itemname"":""Tr\u1eafc nghi\u1ec7m b\u00e0i 4 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447443,cli,,
9353,\core\event\grade_deleted,core,deleted,grade,grade_grades,20,d,1,14,50,2,2,2,3,0,"{""itemid"":""20"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9354,\core\event\grade_deleted,core,deleted,grade,grade_grades,49,d,1,14,50,2,2,2,5,0,"{""itemid"":""20"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9355,\core\event\grade_deleted,core,deleted,grade,grade_grades,78,d,1,14,50,2,2,2,7,0,"{""itemid"":""20"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9356,\core\event\grade_item_deleted,core,deleted,grade_item,grade_items,20,d,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 4 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447443,cli,,
9357,\core\event\grade_deleted,core,deleted,grade,grade_grades,21,d,1,14,50,2,2,2,3,0,"{""itemid"":""21"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9358,\core\event\grade_deleted,core,deleted,grade,grade_grades,50,d,1,14,50,2,2,2,5,0,"{""itemid"":""21"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9359,\core\event\grade_deleted,core,deleted,grade,grade_grades,79,d,1,14,50,2,2,2,7,0,"{""itemid"":""21"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9360,\core\event\grade_item_deleted,core,deleted,grade_item,grade_items,21,d,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 4 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447443,cli,,
9361,\core\event\grade_deleted,core,deleted,grade,grade_grades,22,d,1,14,50,2,2,2,3,0,"{""itemid"":""22"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9362,\core\event\grade_deleted,core,deleted,grade,grade_grades,51,d,1,14,50,2,2,2,5,0,"{""itemid"":""22"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9363,\core\event\grade_deleted,core,deleted,grade,grade_grades,80,d,1,14,50,2,2,2,7,0,"{""itemid"":""22"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9364,\core\event\grade_item_deleted,core,deleted,grade_item,grade_items,22,d,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 5"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761447443,cli,,
9365,\core\event\grade_deleted,core,deleted,grade,grade_grades,23,d,1,14,50,2,2,2,3,0,"{""itemid"":""23"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9366,\core\event\grade_deleted,core,deleted,grade,grade_grades,52,d,1,14,50,2,2,2,5,0,"{""itemid"":""23"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9367,\core\event\grade_deleted,core,deleted,grade,grade_grades,81,d,1,14,50,2,2,2,7,0,"{""itemid"":""23"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9368,\core\event\grade_item_deleted,core,deleted,grade_item,grade_items,23,d,0,14,50,2,2,2,,0,"{""itemname"":""Tr\u1eafc nghi\u1ec7m b\u00e0i 5 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447443,cli,,
9369,\core\event\grade_deleted,core,deleted,grade,grade_grades,24,d,1,14,50,2,2,2,3,0,"{""itemid"":""24"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9370,\core\event\grade_deleted,core,deleted,grade,grade_grades,53,d,1,14,50,2,2,2,5,0,"{""itemid"":""24"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9371,\core\event\grade_deleted,core,deleted,grade,grade_grades,82,d,1,14,50,2,2,2,7,0,"{""itemid"":""24"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9372,\core\event\grade_item_deleted,core,deleted,grade_item,grade_items,24,d,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 5 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447443,cli,,
9373,\core\event\grade_deleted,core,deleted,grade,grade_grades,25,d,1,14,50,2,2,2,3,0,"{""itemid"":""25"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9374,\core\event\grade_deleted,core,deleted,grade,grade_grades,54,d,1,14,50,2,2,2,5,0,"{""itemid"":""25"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9375,\core\event\grade_deleted,core,deleted,grade,grade_grades,83,d,1,14,50,2,2,2,7,0,"{""itemid"":""25"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9376,\core\event\grade_item_deleted,core,deleted,grade_item,grade_items,25,d,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 5 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447443,cli,,
9377,\core\event\grade_deleted,core,deleted,grade,grade_grades,26,d,1,14,50,2,2,2,3,0,"{""itemid"":""26"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9378,\core\event\grade_deleted,core,deleted,grade,grade_grades,55,d,1,14,50,2,2,2,5,0,"{""itemid"":""26"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9379,\core\event\grade_deleted,core,deleted,grade,grade_grades,84,d,1,14,50,2,2,2,7,0,"{""itemid"":""26"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9380,\core\event\grade_item_deleted,core,deleted,grade_item,grade_items,26,d,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 6"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761447443,cli,,
9381,\core\event\grade_deleted,core,deleted,grade,grade_grades,27,d,1,14,50,2,2,2,3,0,"{""itemid"":""27"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9382,\core\event\grade_deleted,core,deleted,grade,grade_grades,56,d,1,14,50,2,2,2,5,0,"{""itemid"":""27"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9383,\core\event\grade_deleted,core,deleted,grade,grade_grades,85,d,1,14,50,2,2,2,7,0,"{""itemid"":""27"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9384,\core\event\grade_item_deleted,core,deleted,grade_item,grade_items,27,d,0,14,50,2,2,2,,0,"{""itemname"":""Tr\u1eafc nghi\u1ec7m b\u00e0i 6 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447443,cli,,
9385,\core\event\grade_deleted,core,deleted,grade,grade_grades,28,d,1,14,50,2,2,2,3,0,"{""itemid"":""28"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9386,\core\event\grade_deleted,core,deleted,grade,grade_grades,57,d,1,14,50,2,2,2,5,0,"{""itemid"":""28"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9387,\core\event\grade_deleted,core,deleted,grade,grade_grades,86,d,1,14,50,2,2,2,7,0,"{""itemid"":""28"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9388,\core\event\grade_item_deleted,core,deleted,grade_item,grade_items,28,d,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 6 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447443,cli,,
9389,\core\event\grade_deleted,core,deleted,grade,grade_grades,29,d,1,14,50,2,2,2,3,0,"{""itemid"":""29"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9390,\core\event\grade_deleted,core,deleted,grade,grade_grades,58,d,1,14,50,2,2,2,5,0,"{""itemid"":""29"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9391,\core\event\grade_deleted,core,deleted,grade,grade_grades,87,d,1,14,50,2,2,2,7,0,"{""itemid"":""29"",""overridden"":false,""finalgrade"":null}",1761447443,cli,,
9392,\core\event\grade_item_deleted,core,deleted,grade_item,grade_items,29,d,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 6 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447443,cli,,
9393,\core\event\grade_deleted,core,deleted,grade,grade_grades,2,d,1,14,50,2,2,2,3,0,"{""itemid"":""1"",""overridden"":false,""finalgrade"":""0.00000""}",1761447443,cli,,
9394,\core\event\grade_deleted,core,deleted,grade,grade_grades,31,d,1,14,50,2,2,2,5,0,"{""itemid"":""1"",""overridden"":false,""finalgrade"":""0.00000""}",1761447443,cli,,
9395,\core\event\grade_deleted,core,deleted,grade,grade_grades,60,d,1,14,50,2,2,2,7,0,"{""itemid"":""1"",""overridden"":false,""finalgrade"":""0.00000""}",1761447443,cli,,
9396,\core\event\grade_item_deleted,core,deleted,grade_item,grade_items,1,d,0,14,50,2,2,2,,0,"{""itemname"":null,""itemtype"":""course"",""itemmodule"":null}",1761447443,cli,,
9397,\core\event\tag_removed,core,removed,tag,tag_instance,169,d,0,25,70,11,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":""11"",""itemtype"":""course_modules""}",1761447443,cli,,
9398,\core\event\tag_removed,core,removed,tag,tag_instance,170,d,0,26,70,12,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":""12"",""itemtype"":""course_modules""}",1761447443,cli,,
9278,\core\event\grade_deleted,core,deleted,grade,grade_grades,3,d,1,14,50,2,2,2,3,0,"{""itemid"":""2"",""overridden"":false,""finalgrade"":null}",1761447442,cli,,
9279,\core\event\grade_deleted,core,deleted,grade,grade_grades,32,d,1,14,50,2,2,2,5,0,"{""itemid"":""2"",""overridden"":false,""finalgrade"":null}",1761447442,cli,,
9280,\core\event\grade_deleted,core,deleted,grade,grade_grades,61,d,1,14,50,2,2,2,7,0,"{""itemid"":""2"",""overridden"":false,""finalgrade"":null}",1761447442,cli,,
9281,\core\event\grade_item_deleted,core,deleted,grade_item,grade_items,2,d,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra cu\u1ed1i k\u1ef3 m\u00f4n Tin h\u1ecdc - 120825 - 10"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447442,cli,,
9282,\core\event\grade_deleted,core,deleted,grade,grade_grades,4,d,1,14,50,2,2,2,3,0,"{""itemid"":""3"",""overridden"":false,""finalgrade"":null}",1761447442,cli,,
9283,\core\event\grade_deleted,core,deleted,grade,grade_grades,33,d,1,14,50,2,2,2,5,0,"{""itemid"":""3"",""overridden"":false,""finalgrade"":null}",1761447442,cli,,
9284,\core\event\grade_deleted,core,deleted,grade,grade_grades,62,d,1,14,50,2,2,2,7,0,"{""itemid"":""3"",""overridden"":false,""finalgrade"":null}",1761447442,cli,,
9285,\core\event\grade_item_deleted,core,deleted,grade_item,grade_items,3,d,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra cu\u1ed1i k\u1ef3 m\u00f4n Tin h\u1ecdc - 120825 - 11"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447442,cli,,
9286,\core\event\grade_deleted,core,deleted,grade,grade_grades,5,d,1,14,50,2,2,2,3,0,"{""itemid"":""4"",""overridden"":false,""finalgrade"":null}",1761447442,cli,,
9287,\core\event\grade_deleted,core,deleted,grade,grade_grades,34,d,1,14,50,2,2,2,5,0,"{""itemid"":""4"",""overridden"":false,""finalgrade"":null}",1761447442,cli,,
9288,\core\event\grade_deleted,core,deleted,grade,grade_grades,63,d,1,14,50,2,2,2,7,0,"{""itemid"":""4"",""overridden"":false,""finalgrade"":null}",1761447442,cli,,
9289,\core\event\grade_item_deleted,core,deleted,grade_item,grade_items,4,d,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra cu\u1ed1i k\u1ef3 m\u00f4n Tin h\u1ecdc - 120825 - 20"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447442,cli,,
9290,\core\event\grade_deleted,core,deleted,grade,grade_grades,6,d,1,14,50,2,2,2,3,0,"{""itemid"":""5"",""overridden"":false,""finalgrade"":null}",1761447442,cli,,
9291,\core\event\grade_deleted,core,deleted,grade,grade_grades,35,d,1,14,50,2,2,2,5,0,"{""itemid"":""5"",""overridden"":false,""finalgrade"":null}",1761447442,cli,,
9292,\core\event\grade_deleted,core,deleted,grade,grade_grades,64,d,1,14,50,2,2,2,7,0,"{""itemid"":""5"",""overridden"":false,""finalgrade"":null}",1761447442,cli,,
9293,\core\event\grade_item_deleted,core,deleted,grade_item,grade_items,5,d,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra cu\u1ed1i k\u1ef3 m\u00f4n Tin h\u1ecdc - 120825 - 200"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761447442,cli,,
9294,\core\event\grade_deleted,core,deleted,grade,grade_grades,7,d,1,14,50,2,2,2,3,0,"{""itemid"":""6"",""overridden"":false,""finalgrade"":null}",1761447442,cli,,
9295,\core\event\grade_deleted,core,deleted,grade,grade_grades,36,d,1,14,50,2,2,2,5,0,"{""itemid"":""6"",""overridden"":false,""finalgrade"":null}",1761447442,cli,,
9296,\core\event\grade_deleted,core,deleted,grade,grade_grades,65,d,1,14,50,2,2,2,7,0,"{""itemid"":""6"",""overridden"":false,""finalgrade"":null}",1761447442,cli,,
9297,\core\event\grade_item_deleted,core,deleted,grade_item,grade_items,6,d,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 1"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761447442,cli,,
