id,timecreated,eventname,action,target,userid,courseid,other,timestamp
10367120,2022-12-02 06:56:18,\gradereport_user\event\grade_report_viewed,viewed,grade_report,9169,670,,1669964178
10367122,2022-12-02 06:56:29,\core\event\course_viewed,viewed,course,9169,670,,1669964189
10367135,2022-12-02 06:57:40,\core\event\course_module_completion_updated,updated,course_module_completion,9169,670,"{'relateduserid': '****', 'overrideby': None, 'completionstate': 1}",1669964260
10367147,2022-12-02 06:58:03,\mod_assign\event\course_module_viewed,viewed,course_module,9169,670,,1669964283
10367148,2022-12-02 06:58:04,\mod_assign\event\submission_status_viewed,viewed,submission_status,9169,670,{'assignid': '***'},1669964284
10367149,2022-12-02 06:58:08,\core\event\course_viewed,viewed,course,9169,670,,1669964288
10426045,2022-12-07 12:08:22,\core\event\course_viewed,viewed,course,9169,670,,1670414902
10426047,2022-12-07 12:08:26,\mod_folder\event\course_module_viewed,viewed,course_module,9169,670,,1670414906
10426774,2022-12-07 12:54:33,\mod_folder\event\course_module_viewed,viewed,course_module,9169,670,,1670417673
10427094,2022-12-07 13:14:19,\core\event\course_viewed,viewed,course,9169,670,,1670418859
10435855,2022-12-08 08:11:40,\core\event\course_viewed,viewed,course,9169,670,,1670487100
10435857,2022-12-08 08:11:49,\mod_folder\event\course_module_viewed,viewed,course_module,9169,670,,1670487109
10442139,2022-12-08 15:20:39,\core\event\course_viewed,viewed,course,9169,670,,1670512839
10442145,2022-12-08 15:20:55,\mod_folder\event\course_module_viewed,viewed,course_module,9169,670,,1670512855
10442149,2022-12-08 15:20:58,\core\event\course_viewed,viewed,course,9169,670,,1670512858
10516087,2022-12-15 09:18:37,\core\event\course_viewed,viewed,course,9169,670,,1671095917
10516088,2022-12-15 09:18:49,\mod_assign\event\course_module_viewed,viewed,course_module,9169,670,,1671095929
10516089,2022-12-15 09:18:50,\mod_assign\event\submission_status_viewed,viewed,submission_status,9169,670,{'assignid': '****'},1671095930
10516090,2022-12-15 09:19:00,\core\event\course_viewed,viewed,course,9169,670,,1671095940
10516092,2022-12-15 09:19:02,\mod_assign\event\submission_status_viewed,viewed,submission_status,9169,670,{'assignid': '****'},1671095942
10516091,2022-12-15 09:19:02,\mod_assign\event\course_module_viewed,viewed,course_module,9169,670,,1671095942
10516099,2022-12-15 09:19:05,\core\event\course_viewed,viewed,course,9169,670,,1671095945
10565380,2022-12-20 08:38:11,\core\event\course_viewed,viewed,course,9169,670,,1671525491
10565398,2022-12-20 08:38:30,\mod_folder\event\course_module_viewed,viewed,course_module,9169,670,,1671525510
10565401,2022-12-20 08:38:35,\core\event\course_viewed,viewed,course,9169,670,,1671525515
10565414,2022-12-20 08:38:47,\mod_folder\event\course_module_viewed,viewed,course_module,9169,670,,1671525527
10565415,2022-12-20 08:38:48,\mod_folder\event\course_module_viewed,viewed,course_module,9169,670,,1671525528
10565420,2022-12-20 08:38:52,\core\event\course_viewed,viewed,course,9169,670,,1671525532
10565845,2022-12-20 09:12:07,\mod_folder\event\course_module_viewed,viewed,course_module,9169,670,,1671527527
10565847,2022-12-20 09:12:10,\core\event\course_viewed,viewed,course,9169,670,,1671527530
10594537,2022-12-21 12:15:00,\core\event\course_viewed,viewed,course,9169,670,,1671624900
10594549,2022-12-21 12:15:09,\mod_folder\event\course_module_viewed,viewed,course_module,9169,670,,1671624909
10594616,2022-12-21 12:17:44,\core\event\course_viewed,viewed,course,9169,670,,1671625064
10594617,2022-12-21 12:17:46,\mod_folder\event\course_module_viewed,viewed,course_module,9169,670,,1671625066
10594622,2022-12-21 12:17:56,\core\event\course_viewed,viewed,course,9169,670,,1671625076
10594627,2022-12-21 12:18:04,\mod_folder\event\course_module_viewed,viewed,course_module,9169,670,,1671625084
10618617,2022-12-22 22:05:08,\core\event\course_viewed,viewed,course,9169,670,,1671746708
10618619,2022-12-22 22:05:51,\core\event\course_viewed,viewed,course,9169,670,,1671746751
10618631,2022-12-22 22:06:07,\mod_folder\event\course_module_viewed,viewed,course_module,9169,670,,1671746767
10618632,2022-12-22 22:06:09,\core\event\course_viewed,viewed,course,9169,670,,1671746769
10618639,2022-12-22 22:06:22,\core\event\course_viewed,viewed,course,9169,670,,1671746782
10635296,2022-12-26 12:57:16,\core\event\course_viewed,viewed,course,9169,670,,1672059436
10668671,2023-01-01 12:29:40,\core\event\course_viewed,viewed,course,9169,670,,1672576180
10668675,2023-01-01 12:30:03,\core\event\course_viewed,viewed,course,9169,670,,1672576203
